limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,util_rate_1,util_rate_2,util_rate_3,util_rate_4,util_rate_5,util_rate_6,util_rate_mean,util_rate_max,util_rate_std,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,pay_ratio_mean,pay_ratio_min,full_payment_count,minimal_payment_count,bill_trend,bill_growth_rate,bill_recent_vs_avg,pay_amt_mean,pay_trend,pay_consistency,debt_to_limit,debt_to_limit_max,pay_status_mean,pay_status_max,severe_delay_count,age_utilization,behavior_stability,crisis_indicator
500000,2,1,2,28,2,0,0,2,0,0,98541,102052,111690,78070,78376,80912,6000,13151,0,3000,5000,10000,1,0.1970816058367883,0.2041035917928164,0.2233795532408935,0.1561396877206245,0.156751686496627,0.1618236763526473,0.1832133002400661,0.2233795532408935,0.0287498715413287,0.0608877432972742,0.1288644135890174,0.0,0.0384265604385751,0.0637942253467216,0.1235895344382237,0.0692604128516353,0.0,0,4,17629,0.2178759902611446,1.0756831202571833,6191.833333333333,-4000,0.7673674083532662,0.1970816058367883,0.2233795532408935,0.6666666666666666,2,2,5.129972406721853,0.9242859162741964,0
170000,1,1,1,41,0,0,0,0,0,0,56742,49176,41969,37409,36214,30798,5019,10041,5012,5024,5012,11174,0,0.3337745072087811,0.2892688866536079,0.2468750183822448,0.2200516467550191,0.2130222763395509,0.1811636402138811,0.2473593292588475,0.3337745072087811,0.0557330072994791,0.0884514389440107,0.2041808162352319,0.119418632356445,0.1342956428762363,0.1383956923926549,0.3628039871424396,0.1745910349911697,0.0884514389440107,0,1,25944,0.8423650118510341,1.3493187060567386,6880.333333333333,-6155,0.42276709612244,0.3337745072087811,0.3337745072087811,0.0,0,0,10.141732499612749,0.6480736658867515,0
20000,2,3,2,22,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,0,0.0194990250487475,0.0194990250487475,0.0,0.0389980500974951,0.0,0.0,0.0129993500324983,0.0389980500974951,0.0159208872837264,0.9974424552429668,0.0,780.0,0.0,0.0,0.0,130.16624040920718,0.0,1,4,390,390.0,1.4942528735632183,195.0,390,1.6647827058586198,0.0194990250487475,0.0389980500974951,-1.1666666666666667,-1,0,0.2859857007149642,2.884835068164417,0
100000,2,2,2,27,0,0,0,0,0,0,94656,88758,90357,89209,84983,81484,4171,4044,3420,3300,3886,2730,0,0.9465505344946552,0.8875711242887571,0.903560964390356,0.8920810791892081,0.8498215017849822,0.8148318516814832,0.8824028426382403,0.9465505344946552,0.0454100307756178,0.0440643586845135,0.0455615768541781,0.0378494433254388,0.0369913686806411,0.0457262543537607,0.0335030987298275,0.0406160167713933,0.0335030987298275,0,6,13172,0.1616493833220838,1.0726844498000767,3591.8333333333335,1441,0.1516269043556075,0.9465505344946552,0.9465505344946552,0.0,0,0,23.824876751232487,0.2030881122920161,0
20000,1,1,2,23,1,2,0,0,2,0,18551,17469,18414,20234,18438,18225,0,1576,2396,0,1200,2500,0,0.927503624818759,0.8734063296835158,0.920653967301635,1.0116494175291235,0.9218539073046348,0.9112044397780112,0.9277119477359466,1.0116494175291235,0.0455000481983527,0.0,0.0902117916428162,0.1301113222916101,0.0,0.0650794511632952,0.137166684955558,0.0704282083422132,0.0,0,4,326,0.0178865357182047,0.9997215660562075,1278.6666666666667,-2500,0.8634733303612574,0.927503624818759,1.0116494175291235,0.8333333333333334,2,2,21.33737479792677,0.9125161353954466,1
210000,1,3,2,27,-1,-1,-1,-1,0,0,22431,2004,45408,28138,6356,2900,2010,45408,28138,2900,0,22427,0,0.106813777077252,0.0095428117008966,0.2162275417736106,0.1339898381436279,0.0302665225403688,0.0138094580501997,0.0851083248809926,0.2162275417736106,0.0822849640091276,0.0896041369472182,22.647381546134664,0.6196568962100024,0.1030598102277977,0.0,7.730782488796967,5.198414146386109,0.0,2,2,19531,6.73250603240262,1.2549630278899322,16813.833333333332,-20417,1.0877962434931034,0.106813777077252,0.2162275417736106,-0.6666666666666666,0,0,2.2979247717868008,2.054568418472215,0
50000,1,1,1,41,1,2,0,0,0,0,48063,46565,38617,8999,8870,5876,0,1906,500,500,300,1000,1,0.9612407751844964,0.9312813743725126,0.7723245535089298,0.1799764004719905,0.1773964520709585,0.117517649647007,0.5232895342093159,0.9612407751844964,0.4055696799115964,0.0,0.0409311514839153,0.0129473302605002,0.0555555555555555,0.0338180588434223,0.1701548409052237,0.0522344895081028,0.0,0,5,42187,7.178322273268675,1.8368493464801652,701.0,-1000,0.9607583624584484,0.9612407751844964,0.9612407751844964,0.5,2,1,21.454870902581952,1.7357675180519565,0
20000,2,3,3,43,1,2,-1,0,-1,-1,4094,1683,2924,1462,1462,6105,0,2924,0,1462,6105,0,0,0.2046897655117244,0.0841457927103644,0.1461926903654817,0.0730963451827408,0.0730963451827408,0.3052347382630868,0.1477426128693565,0.3052347382630868,0.0929922965715919,0.0,1.7363420427553444,0.0,0.9993164730006836,4.172932330827067,0.0,1.1514318077638492,0.0,2,3,-2011,-0.3293481821159515,1.384979702300406,1748.5,0,1.3910891098748632,0.2046897655117244,0.3052347382630868,0.0,2,1,6.3529323533823305,2.0202971354934056,0
190000,1,2,2,36,0,0,0,0,0,0,58107,60172,62206,63612,65422,67334,3000,3034,2439,3000,3000,3000,0,0.3058247061857569,0.3166930700364735,0.3273982768511744,0.334798237904011,0.3443245035552444,0.3543876084862711,0.3305710671698219,0.3543876084862711,0.0178286365709493,0.0516280030288428,0.0504212852940687,0.0392078061954442,0.0471601716630248,0.0458554331045656,0.0445533526397861,0.0464710086542887,0.0392078061954442,0,6,-9227,-0.1370312616024356,0.9251258428218512,2912.1666666666665,0,0.0797077620222044,0.3058247061857569,0.3543876084862711,0.0,0,0,11.90055841811359,0.13363974364584,0
20000,1,2,1,35,-1,0,-1,-1,-1,-1,4966,3120,2549,2696,1188,2677,1200,2549,2696,1188,2677,3241,0,0.2482875856207189,0.1559922003899805,0.127443627818609,0.1347932603369831,0.0593970301484925,0.1338433078346082,0.1432928353582321,0.2482875856207189,0.0610514722382314,0.2415945238574592,0.8167254085229093,1.0572549019607844,0.4404894327030033,2.2514718250630783,1.2102315160567587,1.002961268027332,0.2415945238574592,3,0,2289,0.8547423450336071,1.7321241716079523,2258.5,-2041,0.3798237679549324,0.2482875856207189,0.2482875856207189,-0.8333333333333334,0,0,5.015249237538123,0.8057360442844991,0
220000,1,1,2,31,0,0,0,0,0,0,75538,78315,80361,82199,84782,87284,4000,4000,4000,4000,4000,4000,0,0.3433529847591602,0.3559756546561152,0.3652756123835801,0.3736301198630915,0.3853709755864746,0.396743651165222,0.3700581664022739,0.396743651165222,0.0194613091044032,0.0529527793590066,0.0510751315184636,0.0497747691695079,0.048661800486618,0.0471792694290128,0.0458268889270779,0.0492451064816145,0.0458268889270779,0,6,-11746,-0.1345706593343644,0.9278237816923752,4000.0,0,0.0,0.3433529847591602,0.396743651165222,0.0,0,0,11.471803158470491,0.0525892192916198,0
20000,2,2,2,34,-1,-1,-1,-1,-1,-1,780,0,390,390,390,12190,0,390,390,390,12190,780,0,0.0389980500974951,0.0,0.0194990250487475,0.0194990250487475,0.0194990250487475,0.6094695265236738,0.1178274419612352,0.6094695265236738,0.2411699612850586,0.0,390.0,0.9974424552429668,0.9974424552429668,31.176470588235293,0.0639816257895168,70.53922285408511,0.0,2,2,-11410,-0.935936346485112,0.3308355718931147,2356.6666666666665,-780,2.045938242186819,0.0389980500974951,0.6094695265236738,-1.0,-1,0,4.006133026681999,4.091876484373638,0
140000,2,3,1,32,0,0,0,0,0,0,88966,39565,41284,45793,40782,32283,3000,3000,10000,1400,1660,2000,0,0.6354668895222177,0.2826051242491125,0.2948836079742287,0.3270905207819944,0.2912979193005764,0.2305912100627852,0.3436558786484858,0.6354668895222177,0.1463277016407498,0.033720368226421,0.0758226760349795,0.2422187235073271,0.0305716906144909,0.0407032341907167,0.0619501920455953,0.0808311474365884,0.0305716906144909,0,5,56683,1.7557613678602404,1.8490988260316823,3510.0,1000,0.9255088276410895,0.6354668895222177,0.6354668895222177,0.0,0,0,10.996988116751549,1.351297150811253,0
20000,1,2,2,27,0,0,0,0,0,0,15526,33140,17589,18945,36552,18797,1300,1300,1650,850,1500,700,0,0.7762611869406529,1.656917154142293,0.8794060296985151,0.9472026398680066,1.8275086245687715,0.9398030098495076,1.171183107511291,1.8275086245687715,0.4497781529512393,0.0837251239775874,0.0392263359584804,0.0938032973280273,0.0448643513142615,0.0410363034497852,0.0372380040429832,0.0566489026785208,0.0372380040429832,0,6,-3271,-0.1740078731779976,0.6627725801287753,1216.6666666666667,600,0.3036007803561296,0.7762611869406529,1.8275086245687715,0.0,0,0,31.62194390280486,0.6876218185480576,0
210000,2,1,1,50,-1,-1,-1,-1,-1,-1,90,90,90,90,180,90,90,90,90,180,0,90,1,0.0004285693877648,0.0004285693877648,0.0004285693877648,0.0004285693877648,0.0008571387755296,0.0004285693877648,0.0004999976190589,0.0008571387755296,0.0001749627199001,0.989010989010989,0.989010989010989,0.989010989010989,1.978021978021978,0.0,0.989010989010989,0.989010989010989,0.0,1,1,0,0.0,0.8490566037735849,90.0,0,0.625505471242097,0.0004285693877648,0.0008571387755296,-1.0,-1,0,0.0249998809529478,0.9721313782397164,0
220000,2,1,2,36,-1,-1,-1,-1,-1,-1,5385,5337,5484,5342,5618,5236,5363,5511,5368,5646,5262,3894,1,0.0244771614674478,0.024258980640997,0.0249271594220026,0.024281707810419,0.025536247562511,0.0237998918186735,0.0245468581203418,0.025536247562511,0.0006065500733722,0.9957296695135536,1.0324091420007493,0.978669097538742,1.0567097136440202,0.9364655632674852,0.7435554706893259,0.957256442775646,0.7435554706893259,2,0,149,0.0284514034752721,0.9969760552949888,5174.0,1469,0.1239084083471681,0.0244771614674478,0.025536247562511,-1.0,-1,0,0.8836868923323077,0.1486137198798709,0
120000,2,1,1,38,-1,-1,-1,-1,-1,-1,980,4000,1000,0,19100,0,4000,1000,0,19100,0,0,1,0.0081665986116782,0.0333330555578703,0.0083332638894675,0.0,0.1591653402888309,0.0,0.0348330430579745,0.1591653402888309,0.0621301688875009,4.077471967380224,0.2499375156210947,0.0,19100.0,0.0,0.0,3184.054568247167,0.0,2,3,980,980.0,0.2343936857211193,4016.6666666666665,4000,1.8791864628292532,0.0081665986116782,0.1591653402888309,-1.0,-1,0,1.3236556362030316,3.66241592866733,0
50000,1,2,2,25,-1,3,2,0,0,0,10695,10386,9993,9993,15300,0,0,0,200,5307,0,0,1,0.2138957220855583,0.2077158456830863,0.1998560028799424,0.1998560028799424,0.3059938801223975,0.0,0.1878862422751545,0.3059938801223975,0.1006050800937299,0.0,0.0,0.0200120072043225,0.5310186111667,0.0,0.0,0.0918384363951704,0.0,0,5,10695,10695.0,1.138310893512852,917.8333333333334,0,2.341808200186673,0.2138957220855583,0.3059938801223975,0.6666666666666666,3,2,4.697156056878862,2.877208616318501,0
230000,2,1,2,24,1,2,0,0,2,0,20887,18705,17295,18335,9320,1858,0,1200,3000,0,254,1637,0,0.090812648640658,0.0813257333663766,0.0751953252377163,0.0797170447085012,0.0405215629497263,0.0080782257468445,0.0626084234416372,0.090812648640658,0.0318066750711081,0.0,0.0641505399337111,0.1734505087881591,0.0,0.0272502950327218,0.8805809575040344,0.1909053835431044,0.0,0,4,19029,10.236148466917696,1.4503853899034789,1015.1666666666666,-1637,1.1644668786514585,0.090812648640658,0.090812648640658,0.8333333333333334,2,2,1.5026021625992931,1.6724570927358935,0
20000,1,3,2,23,-1,0,0,0,0,0,9525,16977,18546,18846,18066,17463,8000,2000,900,0,1000,0,0,0.4762261886905655,0.8488075596220189,0.927253637318134,0.9422528873556322,0.903254837258137,0.8731063446827658,0.8284835758212089,0.9422528873556322,0.1759427437767798,0.839806844425782,0.1177995052420779,0.0485253679840405,0.0,0.055349532296452,0.0,0.1769135416580587,0.0,0,4,-7938,-0.4545350435180944,0.5747820052499774,1983.3333333333333,8000,1.5320061976612664,0.4762261886905655,0.9422528873556322,-0.1666666666666666,0,0,19.055122243887805,1.7443605903402255,0
210000,2,1,2,31,0,0,0,0,0,0,140839,119171,119680,118070,111841,111716,4500,6000,5102,5000,5000,4000,0,0.6706587111489946,0.5674782501035709,0.5699020480854853,0.5622354179265813,0.5325736544111694,0.531978419150385,0.572471083471031,0.6706587111489946,0.0510069958248529,0.0319511502414086,0.050347397039573,0.0426299913937884,0.042347401139992,0.0447059244291053,0.0358047566619225,0.041297770150965,0.0319511502414086,0,6,29123,0.2606854820662925,1.1715056916249724,4933.666666666667,500,0.135456261286705,0.6706587111489946,0.6706587111489946,0.0,0,0,17.746603587601964,0.2245552097207487,0
210000,1,1,2,26,0,0,0,0,0,0,204824,209873,214775,111893,107697,105578,10000,10000,5000,4000,4000,4000,0,0.9753477364393502,0.9993904790929568,1.0227332250798806,0.5328212722796558,0.5128404150456426,0.5027499869048243,0.7576471858070518,1.0227332250798806,0.2651616813281797,0.0488221652630294,0.047647636200768,0.0232800685365217,0.0357481187552505,0.0371408939813181,0.0378863220905672,0.0384208674712425,0.0232800685365217,0,6,99246,0.9400164805501094,1.2873295441451595,6166.666666666667,6000,0.4855060191639346,0.9753477364393502,1.0227332250798806,0.0,0,0,19.698826830983347,0.8354842408750134,0
10000,1,1,2,38,0,0,-1,-1,-1,-1,8188,6780,390,390,0,780,1000,390,390,0,780,0,0,0.8187181281871813,0.6779322067793221,0.038996100389961,0.038996100389961,0.0,0.077992200779922,0.2754391227543912,0.8187181281871813,0.3698149167955493,0.1221150323604835,0.0575136410558914,0.9974424552429668,0.0,780.0,0.0,130.19617852144322,0.0,1,3,7408,9.48527528809219,2.971331801137051,426.6666666666667,1000,0.9471194943012476,0.8187181281871813,0.8187181281871813,-0.6666666666666666,0,0,10.466686664666868,2.2892698449262467,0
100000,2,2,2,28,-1,-1,-1,-1,-1,-1,1215,1042,1042,1004,1612,622,1042,1042,1004,1650,622,622,1,0.0121498785012149,0.0104198958010419,0.0104198958010419,0.0100398996010039,0.0161198388016119,0.0062199378006219,0.0108948910510894,0.0161198388016119,0.0032221890616341,0.8569078947368421,0.9990412272291468,0.962607861936721,1.6417910447761197,0.3856168629882207,0.9983948635634028,0.9740599592050756,0.3856168629882207,1,0,593,0.9518459069020868,1.114167812929849,997.0,420,0.37805121238513,0.0121498785012149,0.0161198388016119,-1.0,-1,0,0.3050569494305057,0.6735323021168832,0
30000,1,2,2,23,0,0,0,0,0,0,27044,28384,29037,29667,29669,29995,2000,1427,1291,1029,1229,549,0,0.901436618779374,0.9461017966067796,0.9678677377420752,0.988867037765408,0.9889337022099264,0.9998000066664444,0.9655011499616678,0.9998000066664444,0.0367631897225918,0.0739508227029025,0.050273031530738,0.044458984778566,0.0346838344344074,0.041422312099764,0.0183024403253767,0.0438485709786258,0.0183024403253767,0,6,-2951,-0.0983797839711961,0.933614112610902,1254.1666666666667,1451,0.379769205657302,0.901436618779374,0.9998000066664444,0.0,0,0,22.20652644911836,0.4178446865447767,0
300000,1,1,1,40,-1,2,2,-2,-2,-2,7111,7111,0,0,0,0,0,0,0,0,0,0,0,0.0237032543224855,0.0237032543224855,0.0,0.0,0.0,0.0,0.0079010847741618,0.0237032543224855,0.0122403078989207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,7111,7111.0,2.9987348889513634,0.0,0,0.0,0.0237032543224855,0.0237032543224855,-0.5,2,2,0.3160433909664745,1.548540037946637,0
140000,1,1,2,29,0,0,0,0,0,0,60764,62782,63636,65570,67354,69073,3000,2500,3000,3000,3000,3000,0,0.4340254712466339,0.4484396540024714,0.454539610431354,0.4683537974728752,0.4810965635959743,0.4933750473210905,0.4633050240117333,0.4933750473210905,0.0219150140631322,0.0493705257960997,0.0398196964146345,0.0471423857189999,0.04575193301917,0.0445401232276742,0.0434316819642702,0.0450093910234747,0.0398196964146345,0,6,-8309,-0.120291281813707,0.9367884168197644,2916.6666666666665,0,0.0699614344448525,0.4340254712466339,0.4933750473210905,0.0,0,0,13.435845696340266,0.1172621867942892,0
50000,1,2,3,35,0,0,0,0,0,0,4943,49411,48859,10076,8442,8610,45200,1285,332,306,308,173,1,0.0988580228395432,0.98820023599528,0.9771604567908642,0.2015159696806064,0.1688366232675346,0.1721965560688786,0.4344613107737845,0.98820023599528,0.4260003604166626,9.142394822006471,0.0260058285436736,0.0067949242734343,0.0303661804108365,0.0364799241975601,0.0200905818139588,1.543688710207656,0.0067949242734343,1,5,-3667,-0.4258506561374985,0.2275311284494464,7934.0,45027,2.301329557092178,0.0988580228395432,0.98820023599528,0.0,0,0,15.206145877082458,3.281809845301046,0
200000,1,2,1,40,0,0,-1,0,0,0,1296,2035,120921,126429,85500,81305,2564,124500,8000,3500,4000,3000,0,0.0064799676001619,0.0101749491252543,0.6046019769901151,0.6321418392908036,0.4274978625106874,0.4065229673851631,0.3479032604836976,0.6321418392908036,0.2782400577428909,1.976869699306091,61.149312377210215,0.0661583500107507,0.0276833030135252,0.0467830785604846,0.0368976459301896,10.550617409005213,0.0276833030135252,2,4,-80009,-0.984047917742848,0.0186255065965335,24260.666666666668,-436,2.0256602536335655,0.0064799676001619,0.6321418392908036,-0.1666666666666666,0,0,13.916130419347905,2.825411479362,0
260000,1,1,2,33,-1,-1,-1,-2,-1,-1,1025,799,-1,-1,358,492,803,0,0,359,494,0,0,0.0039422925296441,0.0030730651035957,-3.846139053311333e-06,-3.846139053311333e-06,0.0013769177810854,0.0018923004142291,0.0017128139250746,0.0039422925296441,0.0016037296086173,0.7826510721247564,0.0,0.0,0.0,1.3760445682451254,0.0,0.0,0.0,2,2,533,1.081135902636917,2.296489917849142,276.0,803,1.2088958540072274,0.0039422925296441,0.0039422925296441,-1.1666666666666667,-1,0,0.0565228595274633,2.143110869623654,0
250000,1,2,1,52,2,2,2,0,0,2,29086,33288,32459,34600,36539,38287,5000,0,3000,2500,2500,0,1,0.1163435346258615,0.1331514673941304,0.1298354806580773,0.1383994464022143,0.1461554153783384,0.1531473874104503,0.1361721219781787,0.1531473874104503,0.0129246819026533,0.1718980988070272,0.0,0.0924214417744916,0.0722522470448831,0.0684181718664477,0.0,0.0674983265821416,0.0,0,5,-9201,-0.2403102799832845,0.8543607568599614,2166.6666666666665,5000,0.8833711589324972,0.1163435346258615,0.1531473874104503,1.3333333333333333,2,4,7.080950342865295,0.978282672907341,0
500000,2,1,1,52,-2,-2,-2,-2,-2,-2,144430,50001,62622,166818,78909,40268,50133,62646,166853,79331,40268,66607,0,0.2888594222811554,0.1000017999964,0.1252437495125009,0.3336353327293345,0.1578176843646312,0.0805358389283221,0.181015637968724,0.3336353327293345,0.1051010310084964,0.3471069230289896,1.252869885204592,2.6644044520383883,0.4755513460696923,0.510302876694969,1.6540515036380343,1.1507144977791108,0.3471069230289896,3,0,104162,2.5866547468275845,1.5957529085505309,77639.66666666667,-16474,0.5891504266292616,0.2888594222811554,0.3336353327293345,-2.0,-2,0,9.412813174373651,1.1697625271416885,0
60000,2,3,1,44,2,0,0,0,0,0,32202,29503,29538,29971,29798,28679,1802,1737,1170,1189,1230,1100,1,0.5366910551490809,0.4917084715254746,0.4922917951367477,0.4995083415276412,0.4966250562490625,0.4779753670772154,0.4991333477775371,0.5366910551490809,0.0198323438197368,0.0559575194857622,0.0588733731019522,0.0396086529672636,0.0396703590017349,0.0412765529044598,0.0383542538354253,0.0456234518827663,0.0383542538354253,0,6,3523,0.1228382147838214,1.0752099367268235,1371.3333333333333,702,0.22731341920093,0.5366910551490809,0.5366910551490809,0.3333333333333333,2,1,21.961867302211633,0.2670456505078977,0
360000,2,2,2,25,-1,-1,-1,-1,-1,-1,442,442,442,442,434,442,444,444,444,436,452,886,0,0.0012277743672934,0.0012277743672934,0.0012277743672934,0.0012277743672934,0.0012055522067994,0.0012277743672934,0.0012240706738777,0.0012277743672934,9.07215903208854e-06,1.002257336343115,1.002257336343115,1.002257336343115,0.984198645598194,1.0390804597701149,2.0,1.1716751857329424,0.984198645598194,5,0,0,0.0,1.000754716981132,517.6666666666666,-442,0.3480398442749425,0.0012277743672934,0.0012277743672934,-1.0,-1,0,0.0306017668469439,0.3554345302908917,0
90000,2,2,1,41,1,1,-2,-2,-2,-2,28636,-2364,-2364,-2364,-2364,-2364,0,0,0,0,0,0,1,0.3181742425084166,-0.0262663748180575,-0.0262663748180575,-0.0262663748180575,-0.0262663748180575,-0.0262663748180575,0.0311403947363547,0.3181742425084166,0.1406172931898507,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0,6,31000,-13.11891663140076,10.213767685174178,0.0,0,0.0,0.3181742425084166,0.3181742425084166,-1.0,1,0,1.2767561841905457,4.513980622178011,0
150000,1,2,2,23,0,0,-1,0,0,0,151686,147474,7474,8173,87500,89731,3000,120000,823,80000,3684,4500,1,1.0112332584449435,0.9831534456436956,0.0498263344911033,0.0544863034246438,0.5833294444703702,0.598202678648809,0.546705244187261,1.0112332584449435,0.4241308201330237,0.0197775682820544,0.8136972368198,0.1101003344481605,9.787129924149744,0.042102375972846,0.0501493335710783,1.803826128873947,0.0197775682820544,1,3,61955,0.6904448803102572,1.8496638512002992,35334.5,-1500,1.4624546679856592,1.0112332584449435,1.0112332584449435,-0.1666666666666666,0,0,12.574220616307002,2.2382395223983584,0
130000,1,1,2,54,1,-2,-1,0,0,0,0,0,6244,11108,11428,12233,0,6244,5000,500,1000,1000,0,0.0,0.0,0.0480303997661556,0.0854454965731032,0.0879070160998761,0.0940992761594141,0.0525803647664248,0.0940992761594141,0.0438223707387191,0.0,6244.0,0.800640512409928,0.0450085516248087,0.0874967188730422,0.0817394147457904,1040.8358141996089,0.0,1,4,-12233,-0.9999182605852542,0.0,2290.6666666666665,-1000,1.150455383211505,0.0,0.0940992761594141,-0.3333333333333333,1,0,2.8393396973869436,1.983769508627175,0
120000,1,2,1,52,0,0,0,0,0,0,125022,127457,121408,119070,121696,119138,4509,9496,4252,4535,4304,4536,1,1.0418413179890167,1.0621328155598704,1.0117249022924808,0.9922417313189056,1.0141248822926476,0.9928083932633894,1.0191456737860516,1.0621328155598704,0.0277875414027758,0.0360653639730289,0.0745029735285349,0.0350221153291765,0.0380865198075098,0.0353665250581361,0.0380731750308463,0.0428527787878721,0.0350221153291765,0,6,5884,0.0493876900091489,1.0222609250242234,5272.0,-27,0.3931347372213157,1.0418413179890167,1.0621328155598704,0.0,0,0,52.99557503687468,0.4204000388445807,1
160000,1,2,2,29,0,0,0,0,0,0,128809,127595,115094,111678,105336,104306,5000,4000,5000,4000,3603,4200,0,0.8050512184298848,0.7974637658514634,0.7193330041687239,0.69798313760539,0.6583458853382166,0.6519084255723402,0.7216809061610032,0.8050512184298848,0.0665436271615452,0.0388168620448722,0.0313489451079971,0.0434423736912984,0.035816939621594,0.0342045055393641,0.0402657539762432,0.0373158966635615,0.0313489451079971,0,6,24503,0.2349123261142588,1.1155127420528157,4300.5,800,0.133782711295629,0.8050512184298848,0.8050512184298848,0.0,0,0,20.928746278669095,0.2259883527526895,0
500000,1,3,1,37,0,0,0,0,0,0,89574,91782,90989,83633,84491,85522,5053,6052,5038,7029,8018,4022,0,0.1791476417047166,0.1835636328727342,0.1819776360447279,0.167265665468669,0.1689816620366759,0.1710436579126841,0.1753299826733679,0.1835636328727342,0.0070748254857518,0.0564108289143176,0.06593813669198,0.0553687218375645,0.084044766482531,0.0948965582540358,0.0470282847888872,0.0672812161615527,0.0470282847888872,0,6,4052,0.0473790676192369,1.0217624815350657,5868.666666666667,1031,0.2499832457709745,0.1791476417047166,0.1835636328727342,0.0,0,0,6.4872093589146145,0.290334272309545,0
130000,1,1,2,28,-1,-1,-1,-1,-2,-2,500,0,35660,-20,-20,-20,0,35660,0,0,0,5350,0,0.0038461242605826,0.0,0.2743055822647518,-0.0001538449704233,-0.0001538449704233,-0.0001538449704233,0.0462816952690107,0.2743055822647518,0.1117196887181625,0.0,35660.0,0.0,-0.0,-0.0,-281.57894736842104,5896.40350877193,-281.57894736842104,1,5,520,-27.36842105263158,0.0830886833213316,6835.0,-5350,2.089312469309967,0.0038461242605826,0.2743055822647518,-1.3333333333333333,-1,0,1.2958874675323009,4.502817912125541,0
360000,2,1,2,29,1,-2,-1,0,0,-1,0,0,70010,71610,73610,317,0,70010,2000,2000,317,11892,0,0.0,0.0,0.1944716820231055,0.1989161141219052,0.2044716542454048,0.0008805531095746,0.0997900005833317,0.2044716542454048,0.1090394635270715,0.0,70010.0,0.0285669394809387,0.0279286701763695,0.0043064215945986,37.39622641509434,11674.576171407723,0.0,2,4,-317,-0.9968553459119496,0.0,14369.833333333334,-11892,1.921355133693195,0.0,0.2044716542454048,-0.5,1,0,2.8939100169166196,3.014013994647372,0
120000,1,2,1,51,0,0,0,0,0,2,115771,118818,119395,108802,99988,84253,5829,5900,4100,7100,0,17400,1,0.964750293747552,0.9901417488187598,0.9949500420829828,0.9066757777018524,0.8332263897800851,0.7021024824793126,0.8986411224350909,0.9949500420829828,0.114008135756372,0.0503489617524099,0.0496553581497908,0.0343395088612683,0.0652555536152495,0.0,0.2065183848838037,0.0676862945437537,0.0,0,5,31518,0.3740831295843521,1.0735557537250806,6721.5,-11571,0.8614803328599628,0.964750293747552,0.9949500420829828,0.3333333333333333,2,1,45.83069724418963,0.9883464151052308,1
240000,2,2,1,41,1,-1,-1,-1,-1,-1,0,40529,3211,9795,11756,12522,40529,3211,9795,11756,12522,6199,0,0.0,0.1688701297077929,0.0133791109203711,0.0408123299486252,0.0489831292369615,0.0521747826050724,0.0540365804031372,0.1688701297077929,0.0599393199029235,40529.0,0.0792252652356279,3.0495018679950188,1.2000816659861169,1.0650676192906354,0.4950091831030903,6755.814814266935,0.0792252652356279,4,1,-12522,-0.9999201469296496,0.0,14002.0,34330,0.9612703358118528,0.0,0.1688701297077929,-0.6666666666666666,1,0,2.2154997965286256,2.0704208041567207,0
50000,1,2,2,35,0,0,0,0,0,0,41970,31319,18172,18687,19234,19552,1291,1303,818,1000,787,559,0,0.8393832123357533,0.626367472650547,0.3634327313453731,0.373732525349493,0.3846723065538689,0.3910321793564129,0.4964367379319081,0.8393832123357533,0.1953673866201038,0.0307593338257368,0.0416028097062579,0.0450118307379078,0.0535102739726027,0.0409149987002859,0.0285889633304352,0.0400647017122044,0.0285889633304352,0,6,22418,1.1465248299493684,1.690747952195515,959.6666666666666,732,0.3086897116322878,0.8393832123357533,0.8393832123357533,0.0,0,0,17.375285827616786,0.7022131988778287,0
30000,1,2,3,27,0,0,-1,0,0,0,14935,9000,13358,19332,18149,11743,4500,13358,18154,796,484,432,0,0.4978167394420186,0.2999900003333222,0.4452518249391687,0.6443785207159761,0.6049465017832739,0.3914202859904669,0.4806339788673711,0.6443785207159761,0.1299264040861869,0.3012854847348687,1.4840573269636708,1.3589340519499962,0.0411731236745461,0.0266666666666666,0.0367847411444141,0.5414835658556938,0.0266666666666666,2,3,3192,0.2717983651226158,1.0356783745362506,6287.333333333333,4068,1.2155247764107864,0.4978167394420186,0.6443785207159761,-0.1666666666666666,0,0,12.97711742941902,1.4858289994952627,0
