default,revolvingutilizationofunsecuredlines,age,numberoftime3059dayspastduenotworse,debtratio,monthlyincome,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime6089dayspastduenotworse,numberofdependents,total_late_payments,has_late_payments,income_to_debt,age_group
0,0.905825441,42,1,1.374279,4680.0,7,0,1,0,2,1,1,0.7271251869620637,1
0,0.85737141,50,0,0.55734895,7000.0,9,0,2,0,0,0,0,1.7909946817308424,2
0,0.236610578,48,0,0.204463744,42833.0,15,0,3,0,0,0,0,4.8670387316606085,2
0,0.718624433,44,0,0.314875873,10311.0,12,0,1,0,0,0,0,3.165800510506227,1
0,0.16511812,86,1,0.265715795,3785.0,6,0,1,0,0,1,1,3.7493092600683813,3
0,0.000125904,62,0,0.29158029,12541.0,16,0,1,0,0,0,0,3.417865229404209,3
0,0.122036797,48,0,0.287664447,18166.0,9,0,1,0,0,0,0,3.464229871023916,2
0,0.572243826,41,0,0.223593235,9400.0,8,0,1,0,1,0,0,4.452493860734497,1
0,0.054643844,43,0,0.228856441,6916.0,3,0,1,0,0,0,0,4.350541562592105,1
0,0.179709372,46,0,0.465151902,3916.0,4,0,1,0,0,0,0,2.1452234683791978,2
0,0.182330923,35,2,0.161008123,4800.0,12,0,0,0,2,2,1,6.172530003325821,1
0,0.072849514,45,0,0.488589212,4819.0,7,0,1,0,3,0,0,2.0425286658481356,1
0,0.029589648,72,0,0.047190562,5000.0,7,0,1,0,0,0,0,20.750951192476236,3
0,0.049011809,49,0,1.015912481,4021.0,16,0,2,0,2,0,0,0.9833687939562226,2
0,0.32630355,55,0,2864.0,5400.0,10,0,1,0,2,0,0,0.0003491618892591169,2
0,0.717543958,49,0,0.332065653,4995.0,5,0,1,0,2,0,0,3.0024110591793742,2
0,0.018737182,41,0,1118.0,0.0,13,0,1,0,0,0,0,0.0008944535827785485,1
0,0.001599968,81,0,331.0,5400.0,4,0,0,1,0,1,1,0.0030211389089458947,3
1,0.852887166,32,1,0.519610231,8209.0,11,0,2,0,1,1,1,1.9208227968919802,1
0,1.165834166,47,2,440.0,5400.0,3,3,1,2,0,7,1,0.0022727221074497557,2
1,0.9999999,58,1,5210.0,5400.0,5,0,3,0,0,1,1,0.00019193854281409926,2
0,0.01995445,70,0,0.044355572,5500.0,9,0,0,0,3,0,0,22.04800768470079,3
0,0.025656066,45,0,0.309289015,14500.0,9,0,2,0,0,0,0,3.222801812690662,1
0,0.126013426,57,0,0.100232936,14166.0,6,0,1,0,0,0,0,9.878208017201043,2
1,1.140465004,51,5,0.042715534,15333.0,7,0,0,0,1,5,1,22.875163780453878,2
0,0.015576007,61,0,0.002698199,12600.0,8,0,0,0,0,0,0,270.40189021737336,3
1,0.415413129,53,7,0.524423963,5424.0,18,0,2,1,4,8,1,1.9032249581658305,2
0,0.201599877,48,0,0.013369901,5833.0,1,0,0,0,0,0,0,69.58990183718036,2
0,0.790902615,45,2,0.422043397,6958.0,10,0,1,0,5,2,1,2.3638236811907976,1
0,1.316770186,21,0,454.0,5400.0,2,0,0,0,0,0,0,0.0022026383201799115,0
0,0.325806965,40,0,0.562348236,7000.0,15,0,2,0,2,0,0,1.7751009696957676,1
0,0.217239138,37,0,0.360808709,4500.0,7,0,3,0,2,0,0,2.7638914573501876,1
1,0.959831608,48,0,1398.0,5400.0,7,0,1,0,0,0,0,0.0007153070705958007,2
0,0.335693232,56,0,0.58635231,5216.0,12,0,1,0,0,0,0,1.7025556603327228,2
0,0.453149815,45,0,0.240980197,11058.0,7,0,1,0,2,0,0,4.132569575517785,1
0,0.713821008,36,0,5201.0,5400.0,12,0,2,0,2,0,0,0.00019227068020175346,1
0,0.049738902,44,0,1.114876508,1740.0,18,0,3,0,0,0,0,0.8961565126882303,1
0,0.0,62,0,30.0,5400.0,11,0,0,0,0,0,0,0.033332222259258026,3
0,0.873216904,50,0,1.15798099,3050.0,7,0,2,0,1,0,0,0.8628269217772071,2
0,0.020460909,40,0,0.630619101,6250.0,7,0,1,0,2,0,0,1.5832326768091203,1
0,0.234924235,32,0,0.182424594,3447.0,5,0,0,0,0,0,0,5.451831612068336,1
0,0.121606233,52,0,0.296719081,13227.0,18,0,3,0,3,0,0,3.358871042598711,2
0,0.220615163,53,0,0.069085789,31250.0,26,0,0,0,0,0,0,14.268227757270452,2
0,0.054558096,54,0,0.382615651,7500.0,16,0,2,0,0,0,0,2.606775811657382,2
0,0.1667878,43,0,2393.0,5400.0,9,0,1,0,0,0,0,0.00041788532474495413,1
0,0.021554598,41,0,0.070149529,5416.0,4,0,0,0,2,0,0,14.054906814632602,1
0,0.382355611,50,0,4360.0,5400.0,14,0,2,0,0,0,0,0.0002293577455601501,2
0,0.053733324,41,1,0.179190751,11417.0,11,0,2,0,2,1,1,5.549674411424147,1
0,0.0,49,0,0.380020597,5825.0,11,0,1,0,3,0,0,2.624530032952523,2
0,0.684605914,52,0,0.826488233,4333.0,18,0,1,0,3,0,0,1.2084763989628842,2
0,0.131347761,51,0,538.0,5400.0,8,0,0,0,0,0,0,0.0018587326045862369,2
0,0.24995001,34,0,1245.0,0.0,4,0,2,0,1,0,0,0.000803212206255256,1
0,0.130152928,39,0,2902.0,5400.0,3,0,1,0,0,0,0,0.0003445898192316267,1
0,0.934342098,41,0,0.566058528,8166.0,8,0,3,0,3,0,0,1.7634863962402132,1
0,0.119601329,26,0,0.115294902,3000.0,3,0,0,0,0,0,0,8.598829207491828,0
0,0.001021717,46,0,0.000331565,3015.0,4,0,0,0,0,0,0,750.996008456215,2
0,0.365886807,36,0,0.158768246,5000.0,8,0,0,0,1,0,0,6.259066022418497,1
0,1.024448056,38,1,1035.0,5400.0,11,0,0,0,0,1,1,0.0009661826413694287,1
0,0.008186064,71,0,0.002217997,9467.0,8,0,0,0,0,0,0,310.75230958885294,3
0,0.042652994,43,0,0.363688186,7016.0,7,0,2,0,2,0,0,2.7420685352280643,1
0,0.643452183,46,0,0.088096487,1906.0,7,0,0,0,0,0,0,11.223787083771327,2
0,0.053798582,53,0,0.942386289,7584.0,18,0,1,0,0,0,0,1.0600111657972167,2
0,0.235025579,47,0,0.392312667,10822.0,8,0,2,0,3,0,0,2.5425064685241883,2
0,0.247939468,33,1,0.191269577,3000.0,7,0,0,1,0,2,1,5.201030842232519,1
0,0.992714973,35,0,0.221993531,3400.0,5,0,0,1,2,1,1,4.4844350215702,1
0,0.053529494,53,0,0.271872396,8400.0,11,0,2,0,4,0,0,3.664716602554404,2
0,0.173413293,34,1,675.0,5400.0,7,0,1,1,0,2,1,0.001481479286697353,1
0,0.005518314,73,0,0.000930016,4300.0,10,0,0,0,0,0,0,518.1304196441895,3
0,0.761411929,49,0,0.536398,8200.0,8,0,2,0,2,0,0,1.8608182389960513,2
0,0.107633317,70,0,0.393764737,3816.0,14,0,1,0,0,0,0,2.5331543227479307,3
1,0.725958696,67,0,0.479046243,2767.0,6,0,0,0,1,0,0,2.0831326452022667,3
0,0.035708791,40,2,0.123603872,9400.0,7,0,1,0,2,2,1,8.025432789119105,1
0,0.985903084,30,0,0.103311258,2264.0,3,0,0,0,1,0,0,9.58669293394966,0
0,0.019666071,42,0,4067.0,5400.0,6,0,2,0,0,0,0,0.0002458814246664803,1
0,0.028865384,67,0,0.35218509,3500.0,6,0,2,0,0,0,0,2.831376601996421,3
0,0.388907479,57,0,0.22645761,10650.0,13,0,1,0,1,0,0,4.396423579760642,2
1,0.0,41,1,0.17487086,6581.0,9,0,1,1,0,2,1,5.685990277184066,1
1,0.608330659,59,1,1878.0,5400.0,12,0,0,0,0,1,1,0.0005324810796160386,2
0,0.25707796,65,0,0.33727712,6000.0,18,0,1,0,1,0,0,2.956156183427363,3
0,0.359515222,69,1,0.270954841,6000.0,10,0,2,0,0,1,1,3.677081078325059,3
0,0.0,60,4,0.451902953,12900.0,16,1,7,0,2,5,1,2.2079785379540238,2
0,0.013499518,59,1,0.445216293,9500.0,16,0,3,0,0,1,1,2.2410656349565437,2
0,0.371053897,43,0,0.440627041,7654.0,6,0,2,0,2,0,0,2.2643540978279906,1
0,0.006286611,59,0,1201.0,5400.0,11,0,2,0,0,0,0,0.0008326387738228361,2
0,0.224618912,63,0,4420.0,5400.0,14,0,2,0,0,0,0,0.00022624429270491116,3
0,0.074889868,40,0,0.107170755,6400.0,9,0,0,0,0,0,0,9.244642879676674,1
0,0.0,68,0,1555.0,5400.0,6,0,1,0,0,0,0,0.0006430864031598694,3
0,0.956710288,58,0,3628.0,5400.0,10,0,0,0,0,0,0,0.00027563388212958044,2
0,0.467021985,45,1,0.205272013,3565.0,3,0,0,0,0,1,1,4.847967426390511,1
0,0.012999629,37,0,0.250499909,5500.0,7,0,0,0,2,0,0,3.976144579837601,1
0,0.149905756,55,0,0.408000371,21548.0,14,0,5,0,2,0,0,2.44498555723804,2
0,0.205598982,55,0,0.743954481,1405.0,5,0,0,0,0,0,0,1.3423638967278058,2
0,1.044426456,55,3,0.443636882,7016.0,8,0,2,0,0,3,1,2.2490262065124864,2
0,0.910955952,53,0,1.073079325,1600.0,9,0,0,0,0,0,0,0.9310299311459144,2
0,1.107928048,28,0,0.019592163,2500.0,1,0,0,0,0,0,0,48.562164159248354,0
0,0.0,59,0,0.111305543,16000.0,5,0,2,0,0,0,0,8.90427999622423,2
0,0.037616865,71,0,0.092583845,6350.0,11,0,0,0,0,0,0,10.68560497808142,3
0,0.012524442,32,0,1868.0,0.0,12,0,2,0,0,0,0,0.0005353316192014887,1
0,0.99000999,29,1,0.794977511,2667.0,6,0,1,0,0,1,1,1.2563169011442084,0
0,0.107993734,73,0,0.100838397,13000.0,8,0,0,0,1,0,0,9.819478992781082,3
0,0.083996419,60,0,0.075975748,15833.0,13,0,1,0,0,0,0,12.991104678839887,2
0,0.9999999,24,0,0.180204949,4000.0,1,1,0,1,0,2,1,5.5186130705514005,0
0,0.313347466,49,0,0.192233756,2600.0,7,0,0,0,1,0,0,5.175079244435946,2
0,0.085602825,40,0,0.070683662,8629.0,8,0,0,0,1,0,0,13.950180167971888,1
0,0.410474067,49,1,0.487641185,6108.0,12,0,2,0,0,1,1,2.046491435223578,2
0,0.9999999,61,0,0.262934266,4000.0,5,0,1,0,2,0,0,3.7888221758973875,3
1,0.380287814,60,0,0.54796477,4200.0,9,0,2,0,0,0,0,1.82161051974246,2
0,0.574071946,35,0,0.379942433,6600.0,4,0,1,0,1,0,0,2.625068549399431,1
0,0.717559255,36,0,0.616197686,7000.0,9,0,1,0,3,0,0,1.6202264245041256,1
0,0.056413574,31,0,0.639753941,2600.0,5,0,1,0,0,0,0,1.5606614895560977,1
0,0.59301258,40,0,1.338429874,3400.0,12,0,2,0,5,0,0,0.7465863046742827,1
0,0.056147559,63,0,0.319034048,6666.0,16,0,2,0,0,0,0,3.124667535374236,3
0,0.00839832,51,0,1.0,5400.0,2,0,0,0,0,0,0,0.9990009990009991,2
0,0.227019989,71,0,0.358962152,4200.0,15,0,1,0,0,0,0,2.7780698455208706,3
0,0.006611661,46,0,0.097236651,4812.0,7,0,1,0,0,0,0,10.17950011345562,2
0,0.604311187,34,0,0.433184374,13873.0,6,0,2,0,5,0,0,2.3031690219233916,1
0,0.204841999,49,0,0.530995232,6500.0,9,0,2,0,0,0,0,1.8797160948991363,2
0,0.019535816,58,0,0.00789266,3800.0,4,0,0,0,0,0,0,112.45229211507018,2
0,0.523711492,36,0,0.17074512,7273.0,4,0,1,0,2,0,0,5.82258174206056,1
0,0.0,63,0,595.0,5400.0,5,0,0,0,0,0,0,0.0016806694442530348,3
0,0.9999999,46,0,883.0,5400.0,2,0,1,0,0,0,0,0.0011325015486958678,2
0,0.001686407,64,0,3.0,5400.0,8,0,0,0,1,0,0,0.33322225924691773,3
0,0.245921132,37,0,0.34074801,9170.0,7,0,2,0,2,0,0,2.926132620347958,1
1,0.621792736,46,5,0.391497131,3833.0,6,2,2,0,2,7,1,2.547789323840943,2
0,0.9999999,35,0,0.04772475,900.0,0,1,0,0,0,1,1,20.52345060775068,1
0,0.323983523,64,0,0.375830298,14000.0,16,0,1,0,2,0,0,2.6537144314229213,3
0,0.010443063,58,0,0.07710535,21100.0,11,0,1,0,0,0,0,12.803220265961293,2
0,0.822942643,29,1,0.083277815,1500.0,3,0,0,0,0,1,1,11.865518820107047,0
0,0.059040911,69,0,5381.0,5400.0,6,0,3,0,0,0,0,0.00018583902883496955,3
0,0.991923853,43,1,0.310990242,6250.0,9,0,1,0,3,1,1,3.2052284507026347,1
0,0.071994,90,0,0.006664889,3750.0,2,0,0,0,0,0,0,130.46503347928456,3
0,0.9999999,64,0,0.159335589,3250.0,2,0,0,1,0,1,1,6.23691849225065,3
0,0.325415101,37,2,0.014550746,5497.0,2,0,0,0,2,2,1,64.30559665754942,1
0,0.010180416,42,0,0.012106538,825.0,9,0,0,0,0,0,0,76.29779885428172,1
0,9.52e-05,28,0,0.126994257,4700.0,8,0,1,0,2,0,0,7.812850540630116,0
0,0.298805966,72,0,1982.0,5400.0,16,0,1,0,0,0,0,0.0005045406132489338,3
0,0.07792055,50,0,0.679234504,3500.0,18,0,2,0,0,0,0,1.4700812647986465,2
0,0.81708836,74,0,0.655015729,2860.0,9,0,1,0,1,0,0,1.524353694269425,3
0,0.370923636,49,0,1.187762448,3333.0,19,0,4,0,3,0,0,0.841210959920901,2
1,1.109780439,32,0,0.066583437,2402.0,2,0,0,0,0,0,0,14.796524775737582,1
0,0.882980588,50,0,0.175363559,42083.0,13,0,3,0,2,0,0,5.6701055800308495,2
0,0.295909273,65,0,0.337015522,10500.0,11,0,1,0,0,0,0,2.9584440208044644,3
0,0.9999999,26,0,0.107556977,2500.0,2,0,0,1,0,1,1,9.21175246064562,0
0,0.048439554,63,0,1075.0,0.0,10,0,2,0,0,0,0,0.0009302316928077276,3
0,0.052787434,69,0,0.27368027,5341.0,8,0,1,0,0,0,0,3.6405963923073177,3
0,0.055862942,29,0,0.125519151,4333.0,4,0,0,0,0,0,0,7.903941751869644,0
1,0.102035169,53,0,0.442751843,2034.0,13,0,1,0,0,0,0,2.25351176738662,2
0,0.0,34,0,0.653088934,5891.0,7,0,2,0,2,0,0,1.5288440883483896,1
0,0.249851335,38,0,0.314624717,7500.0,5,0,1,0,1,0,0,3.168319672505243,1
0,0.003552779,87,0,0.002399726,2916.0,8,0,0,0,0,0,0,294.14135139125915,3
0,0.026869038,67,0,0.253281038,6628.0,8,0,1,0,0,0,0,3.932656590775754,3
0,0.293271952,48,1,0.929408482,3583.0,6,0,2,0,0,1,1,1.0747967364295803,2
0,0.17395306,42,0,0.580833718,6500.0,14,0,2,0,3,0,0,1.7187041057665207,1
0,0.9999999,46,0,0.440194976,8000.0,5,0,2,0,0,0,0,2.2665715939612148,2
0,0.348435431,75,0,2856.0,5400.0,12,0,1,0,0,0,0,0.000350139933424393,3
0,0.9999999,50,98,0.0,28733.0,0,98,0,98,4,294,1,1000.0,2
0,0.548651496,55,0,2767.0,5400.0,6,0,0,0,0,0,0,0.0003614021100823599,2
0,1.026174606,24,0,0.345343304,1470.0,8,0,0,0,0,0,0,2.88730859944675,0
0,0.451370117,52,0,0.475655719,13000.0,16,0,2,0,2,0,0,2.0979502818049687,2
0,0.082424908,65,0,0.187743191,1027.0,4,0,0,0,0,0,0,5.298204373369951,3
0,0.057137519,67,0,5043.0,5400.0,10,0,3,0,0,0,0,0.00019829462655272128,3
0,0.012794536,67,0,0.000719977,20833.0,6,0,0,0,0,0,0,581.4031234138596,3
0,0.026990835,75,0,0.008844453,5200.0,4,0,0,0,0,0,0,101.5800471595527,3
0,0.598557828,61,0,0.604674291,4021.0,13,0,1,0,1,0,0,1.6510524135818074,3
0,0.251469186,58,0,0.212963775,11400.0,14,0,1,0,0,0,0,4.673688338131069,2
0,0.010313991,52,0,0.271303189,9000.0,8,0,0,0,0,0,0,3.6723771163767016,2
0,0.9999999,61,0,0.000207361,9644.0,2,0,0,0,0,0,0,828.2526932706953,3
0,0.208084265,50,0,0.469779199,13450.0,12,0,2,0,3,0,0,2.124138029301503,2
0,0.75067813,58,0,1108.0,5400.0,7,0,0,0,0,0,0,0.0009025262612578869,2
0,0.030597408,49,0,0.150917792,14000.0,9,0,1,0,3,0,0,6.5825074656166676,2
0,0.139142911,56,0,287.0,5400.0,6,0,0,0,0,0,0,0.0034843084170438432,2
0,0.9999999,61,0,1318.0,5400.0,4,0,1,0,0,0,0,0.0007587247657626968,3
0,0.012921089,22,0,0.002150538,929.0,4,0,0,0,0,0,0,317.406106512602,0
0,0.20441397,68,0,0.016996601,5000.0,3,0,0,0,0,0,0,55.56604827767199,3
0,0.847131599,48,3,0.166529718,3650.0,9,0,0,1,0,4,1,5.969090212400405,2
0,0.042718238,86,0,0.102965678,3000.0,4,0,0,0,0,0,0,9.618558924802086,3
0,0.060688793,52,0,0.146262771,5578.0,4,0,0,0,1,0,0,6.790582529511141,2
0,0.023946108,88,0,0.006496752,2000.0,4,0,0,0,0,0,0,133.39110057262133,3
0,0.003449943,72,0,4.733823529,679.0,9,0,2,0,0,0,0,0.21120111317246937,3
0,0.876374542,47,0,0.229209764,2416.0,3,0,0,0,1,0,0,4.343864407071804,2
0,0.0,87,0,0.094830049,3500.0,4,0,1,0,0,0,0,10.435140234562542,3
0,1.045954046,43,2,0.448191933,2875.0,8,1,0,0,1,3,1,2.2262198551103545,1
0,0.014777597,86,0,8.0,5400.0,2,0,0,0,0,0,0,0.1249843769528809,3
0,0.564634282,66,0,0.415418923,18833.0,14,0,2,0,1,0,0,2.401427852499393,3
0,0.435992144,57,0,0.14196979,21250.0,8,0,2,0,2,0,0,6.994484639027587,2
0,0.057916347,38,0,0.110824098,12000.0,5,0,1,0,0,0,0,8.942616286518135,1
0,0.437078146,55,0,0.503461006,2166.0,6,0,1,0,0,0,0,1.9823137727319207,2
0,0.0,42,0,2122.0,5400.0,5,0,1,0,0,0,0,0.0004712533123217189,1
0,0.092566078,51,0,0.309646024,15000.0,10,0,2,0,2,0,0,3.2190980174914454,2
0,0.045626214,64,0,0.134213233,11667.0,8,0,1,0,3,0,0,7.395725831065663,3
0,0.368951831,50,0,0.298360219,7500.0,7,0,0,0,1,0,0,3.340457203500376,2
1,0.899585773,48,1,1196.0,5400.0,5,0,0,1,0,2,1,0.0008361197022410516,2
0,0.32688382,54,0,0.197067318,4500.0,12,0,0,0,1,0,0,5.048788513408356,2
1,0.422890049,44,0,0.090126371,7200.0,9,0,0,0,2,0,0,10.973771796530777,1
0,0.415362137,40,1,0.302224815,12000.0,10,0,2,0,3,1,1,3.29788312345083,1
0,0.015332603,29,0,0.295963005,8000.0,6,0,2,0,1,0,0,3.3674228208998627,0
0,0.109193471,52,1,0.355980003,7800.0,10,1,1,0,0,2,1,2.801277358944949,2
0,0.047898295,72,0,65.0,5400.0,4,0,0,0,0,0,0,0.015384378701866123,3
0,0.925730649,64,1,0.425699928,5571.0,10,1,1,0,1,2,1,2.3435673042813354,3
0,0.60887597,37,0,4881.0,5400.0,9,0,2,0,0,0,0,0.00020487600801556892,1
0,0.44855757,38,0,0.725080859,3400.0,6,0,1,0,0,0,0,1.3772570748900572,1
0,0.51041054,59,0,0.201679832,10000.0,6,0,1,0,0,0,0,4.933890018223422,2
0,0.038947719,35,0,0.398900275,4000.0,10,0,1,0,0,0,0,2.500623436680557,1
0,0.0,41,0,0.464511829,3000.0,5,0,2,0,3,0,0,2.14817312408188,1
0,0.05146169,57,0,2149.0,5400.0,6,0,2,0,0,0,0,0.00046533249635528315,2
0,0.817475579,47,0,2124.0,5400.0,5,0,1,0,3,0,0,0.0004708095711819344,2
0,0.067405875,56,0,0.172821038,12700.0,8,0,2,0,0,0,0,5.753043541254194,2
0,0.993192938,30,3,0.166916542,2000.0,5,0,0,1,2,4,1,5.955339409026181,0
0,0.66189968,64,1,0.277611652,10366.0,11,1,1,0,0,2,1,3.589225335055262,3
0,0.277610563,64,1,2016.0,5400.0,18,0,0,0,0,1,1,0.000496031499984375,3
0,0.0,48,0,0.385661434,10000.0,11,0,3,0,0,0,0,2.586241895539031,2
0,0.0,70,0,0.0,2009.0,4,0,0,0,0,0,0,1000.0,3
0,0.065730461,58,1,0.394188919,8500.0,8,0,1,0,2,1,1,2.530435323263707,2
0,0.224978487,52,0,3120.0,5400.0,4,0,2,0,0,0,0,0.0003205127177843853,2
0,0.087616067,40,0,0.258504547,5937.0,4,0,1,0,2,0,0,3.8534970256224454,1
0,0.021198439,51,0,0.208772164,7500.0,8,0,1,0,2,0,0,4.767076722343389,2
0,0.178440827,39,0,0.635738832,3200.0,7,0,2,0,2,0,0,1.5705026138566023,1
0,0.395654311,57,1,5074.0,5400.0,14,0,2,0,0,1,1,0.0001970831302555912,2
0,0.035057999,59,1,0.522657636,6200.0,8,0,1,0,0,1,1,1.9096446442346922,2
0,0.722856384,40,0,0.690709752,3465.0,12,0,1,0,0,0,0,1.4456930773472745,1
0,0.604515532,56,1,0.739066442,4755.0,12,0,2,0,0,1,1,1.3512300291545984,2
0,0.052916368,42,0,0.062472696,2288.0,7,0,0,0,0,0,0,15.75480581445603,1
0,0.9999999,53,0,0.241359399,12122.0,6,0,2,0,2,0,0,4.12610364659305,2
0,0.424608829,58,0,0.554013277,3313.0,13,0,1,0,0,0,0,1.8017586991887402,2
0,0.119028066,52,0,0.261435929,3300.0,12,0,0,0,2,0,0,3.8104538651032036,2
0,0.054297285,67,0,1975.0,5400.0,5,0,1,0,0,0,0,0.0005063288575550089,3
0,0.055802156,32,0,0.091171617,4847.0,7,0,0,0,0,0,0,10.849326859482133,1
0,0.049711918,63,0,31.0,5400.0,2,0,0,0,0,0,0,0.032257023966968806,3
0,0.019192323,23,0,0.00039093,2557.0,3,0,0,0,0,0,0,718.9434407195185,0
0,0.006612548,92,0,3.0,5400.0,2,0,0,0,0,0,0,0.33322225924691773,3
0,0.0,78,0,0.130785053,5833.0,10,0,2,0,0,0,0,7.588113957050956,3
0,0.00239994,67,0,7.0,5400.0,2,0,0,0,0,0,0,0.142836737608913,3
0,0.365591558,79,0,0.290803109,6175.0,17,0,1,0,0,0,0,3.426968284974647,3
0,0.384300039,52,0,1237.0,5400.0,9,0,1,0,2,0,0,0.0008084067838263672,2
0,0.020748963,52,0,0.128423615,11500.0,5,0,1,0,0,0,0,7.726565202185089,2
0,0.100551776,46,0,0.225605115,6568.0,10,0,1,0,2,0,0,4.412963052488908,2
0,0.9999999,56,0,0.229245681,2372.0,4,0,0,0,0,0,0,4.343186789245354,2
0,0.439190974,40,0,2572.0,5400.0,4,1,1,0,2,1,1,0.00038880233716860916,1
0,0.032712728,69,0,1287.0,5400.0,2,0,1,0,0,0,0,0.0007770001732710387,3
1,1.053892216,30,1,0.364545152,3000.0,3,0,0,0,0,1,1,2.7356401651853943,0
0,0.161991919,64,0,0.293420135,4300.0,13,0,1,0,0,0,0,3.3965068319800884,3
0,0.292004355,46,0,0.275431142,4000.0,8,0,0,0,3,0,0,3.6175374191378187,2
0,0.001209038,72,0,1.0,5400.0,4,0,0,0,0,0,0,0.9990009990009991,3
0,0.9999999,30,0,0.077728483,5634.0,7,0,0,1,0,1,1,12.701883256152668,0
0,0.117269236,78,0,0.025675842,8100.0,7,0,0,0,1,0,0,37.4871016255082,3
1,0.881422925,27,2,0.215069495,4100.0,8,0,0,2,0,4,1,4.628140589674632,0
0,0.297715964,66,0,0.525762625,3900.0,18,0,1,0,1,0,0,1.8983882920698862,3
0,0.001033615,54,0,0.265274612,13600.0,20,0,3,0,1,0,0,3.755521386319774,2
0,0.103088471,54,0,2.368179207,1740.0,16,0,2,0,0,0,0,0.4220871080775107,2
0,0.48360057,59,0,1.040107465,5210.0,15,0,3,0,0,0,0,0.9605156370673033,2
0,0.040603591,53,0,0.368357902,5833.0,8,0,1,0,0,0,0,2.7074011266178353,2
0,0.635729108,50,2,526.0,5400.0,2,2,0,0,0,4,1,0.0019011370700816159,2
0,0.477693306,63,1,0.408243222,6380.0,5,0,1,1,0,2,1,2.443534666531386,3
0,0.040973512,54,1,0.212309743,9000.0,10,0,1,0,0,1,1,4.688018399609623,2
1,0.92979667,33,0,0.205322013,9657.0,9,0,1,0,2,0,0,4.846792571764992,1
0,0.027027962,61,0,0.107343499,4983.0,10,0,0,0,0,0,0,9.229903125059677,3
0,0.007618685,75,0,4.0,5400.0,7,0,0,0,0,0,0,0.2499375156210947,3
0,0.126386356,82,0,2.151878497,1250.0,22,0,2,0,0,0,0,0.46449439733523434,3
0,0.382396328,42,2,0.188820723,1466.0,6,0,0,0,4,2,1,5.268128706895717,1
0,0.92839723,58,3,0.115002259,8851.0,8,3,0,1,2,7,1,8.620521777942272,2
0,0.002888675,63,0,0.414737736,4708.0,9,0,2,0,0,0,0,2.4053625961921337,3
0,0.01259937,59,0,0.373406193,4940.0,5,0,1,0,0,0,0,2.670895991295742,2
0,0.760345836,55,1,0.149838122,9883.0,9,0,0,0,0,1,1,6.629623776408461,2
0,0.090433021,56,3,0.069981761,20833.0,13,0,0,0,1,3,1,14.08812610326757,2
0,0.035765771,55,0,58.0,5400.0,9,0,0,0,0,0,0,0.017241082050309477,2
0,0.002333476,65,0,0.183209382,13983.0,24,2,1,0,0,2,1,5.428605151066627,3
0,0.755630947,67,0,0.268747546,5093.0,7,0,0,0,0,0,0,3.7071699625397145,3
0,0.11658139,63,0,0.038282068,10500.0,8,0,1,0,0,0,0,25.456908225911118,3
0,0.279907883,33,1,0.396630654,5460.0,8,0,2,0,1,1,1,2.5148966507999657,1
0,0.017257981,64,0,197.0,5400.0,8,0,0,0,0,0,0,0.005076116364891549,3
0,0.449583176,56,0,0.667111026,5250.0,22,0,3,0,0,0,0,1.4967572171155874,2
0,0.01016285,64,0,674.0,5400.0,4,0,1,0,0,0,0,0.0014836773239208843,3
0,0.026407891,46,0,0.241668121,5730.0,4,0,1,0,0,0,0,4.120854424055148,2
0,0.957634366,54,0,2.109570042,720.0,5,0,0,0,0,0,0,0.47380564496802424,2
0,0.35078976,32,0,0.312368763,10000.0,10,0,2,0,0,0,0,3.1911285299358316,1
0,0.012708113,52,0,4438.0,5400.0,10,0,3,0,3,0,0,0.00022532667297731567,2
0,0.243090032,41,3,0.42228212,8903.0,12,0,2,0,2,3,1,2.3624905299567107,1
0,0.007555531,63,0,35.0,5400.0,20,0,0,0,1,0,0,0.02857061226822091,3
0,0.020547476,55,0,0.246792319,11300.0,5,0,1,0,3,0,0,4.035637601825745,2
0,0.729769364,31,0,0.279088365,2500.0,2,0,0,0,2,0,0,3.5703018224266474,1
0,0.457976514,68,0,1037.0,5400.0,9,0,0,0,0,0,0,0.0009643192243787615,3
0,0.313289821,54,0,0.009570061,7000.0,3,0,0,0,0,0,0,94.60683339481201,2
0,0.050685887,61,0,2050.0,5400.0,4,0,1,0,0,0,0,0.00048780464009529745,3
0,0.052720447,50,0,95.0,5400.0,5,0,0,0,0,0,0,0.010526204987315923,2
0,0.201452628,49,0,0.450437318,8917.0,19,0,2,0,2,0,0,2.2151469542444873,2
0,0.579977948,31,0,466.0,5400.0,8,0,0,0,0,0,0,0.0021459181418065627,1
0,0.08430852,64,1,0.241281197,12300.0,17,0,2,0,0,1,1,4.127435444360959,3
1,0.430327783,65,0,0.416902471,5300.0,7,0,1,0,0,0,0,2.3929028167914326,3
0,0.07428147,59,0,2433.0,5400.0,5,0,2,0,0,0,0,0.0004110150386292484,2
0,0.02261913,62,0,0.00408905,2200.0,1,0,0,0,0,0,0,196.50032913805128,3
0,0.666509341,53,0,0.322048425,14000.0,14,0,2,0,2,0,0,3.0955111451170203,2
0,0.044953524,77,0,0.382902939,3368.0,9,0,0,0,0,0,0,2.6048250701201328,3
1,0.803526787,58,4,0.362299662,6800.0,20,1,0,0,0,5,1,2.752548666010044,2
