limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,util_rate_1,util_rate_2,util_rate_3,util_rate_4,util_rate_5,util_rate_6,util_rate_mean,util_rate_max,util_rate_min,util_rate_std,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,pay_ratio_mean,pay_ratio_max,pay_ratio_min,full_payment_count,minimal_payment_count,bill_amt_mean,bill_amt_max,bill_amt_std,bill_trend,bill_growth_rate,bill_recent_vs_avg,pay_amt_mean,pay_amt_max,pay_amt_std,pay_trend,pay_consistency,debt_to_limit,debt_to_limit_max,pay_status_mean,pay_status_max,severe_delay_count,age_utilization,age_limit,behavior_stability,crisis_indicator
30000,1,2,2,29,1,3,2,0,0,0,31986,31189,29634,28174,27307,24449,0,4,1020,1110,989,982,0,1.0661644611846273,1.0395986800439985,0.9877670744308523,0.9391020299323356,0.9102029932335589,0.8149395020165995,0.959629123473662,1.0661644611846273,0.8149395020165995,0.0920174363047232,0.0,0.00012824623276691248,0.0344187615994601,0.03939662821650399,0.036216493335286364,0.04016359918200409,0.025053954761003572,0.04016359918200409,0.0,0,6,28789.833333333332,31986,2760.615106578001,7537,0.30826175869120653,1.1109786100900172,684.1666666666666,1110,530.3690853232932,-982,0.774073099474522,1.0661644611846273,1.0661644611846273,1.0,3,2,27.829244580736198,8.7,0.8699583096946036,1
170000,1,1,1,35,-1,-1,-1,-1,-1,-1,481,326,526,526,635,760,326,526,526,635,760,526,1,0.0028293951212051693,0.001917635778613067,0.0030940994464738443,0.0030940994464738443,0.0037352721454579677,0.004470561937870953,0.0031901773126824743,0.004470561937870953,0.001917635778613067,0.0008607555777927761,0.6763485477178424,1.6085626911314985,0.9981024667931688,1.2049335863377608,1.1949685534591195,0.6911957950065704,1.0623519400743267,1.6085626911314985,0.6763485477178424,3,0,542.3333333333334,760,146.32930898034977,-279,-0.36662286465177396,0.8852760736196318,549.8333333333334,760,143.68634822649878,-200,0.26085267454129885,0.0028293951212051693,0.004470561937870953,-1.0,-1,0,0.1116562059438866,59.5,0.5301704211308996,0
130000,1,1,1,45,2,0,0,2,2,2,53709,55244,58716,57174,61240,61284,3000,5000,0,5000,1200,3000,1,0.4131429758232629,0.42495057730325153,0.45165806416873716,0.4397966169491004,0.47107329943615817,0.47141175837108945,0.44533888200859995,0.47141175837108945,0.4131429758232629,0.023937264802668563,0.05585552038726494,0.09050592813829306,0.0,0.08745080891998251,0.019594715958263256,0.048951619482744554,0.05039309881442472,0.09050592813829306,0.0,0,6,57894.5,61284,3111.8683616117182,-7575,-0.12360283919393,0.9276886804673938,2866.6666666666665,5000,2006.6555924389882,0,0.6997520373494089,0.4131429758232629,0.47141175837108945,1.3333333333333333,2,4,20.040249690386997,58.5,0.753501782348791,0
250000,2,2,1,44,0,0,2,2,2,0,6107,8837,8535,10647,10352,12788,3000,0,3000,0,3000,3000,0,0.024427902288390847,0.03534785860856557,0.03413986344054624,0.04258782964868141,0.04140783436866253,0.05115179539281843,0.03817718062461084,0.05115179539281843,0.024427902288390847,0.009072807996347665,0.4911591355599214,0.0,0.3514526710402999,0.0,0.28977108084613157,0.23457658925639222,0.2278265794504575,0.4911591355599214,0.0,0,2,9544.333333333334,12788,2268.211071894912,-6681,-0.5224020642739855,0.639789076686688,2000.0,3000,1549.1933384829667,0,0.7742095644592537,0.024427902288390847,0.05115179539281843,1.0,2,3,1.679795947482877,110.0,1.0118346942149716,0
200000,2,2,1,36,-1,-1,-1,-1,-1,-1,390,1308,1662,14490,34902,390,1308,1662,14987,34902,390,7500,0,0.0019499902500487497,0.006539967300163499,0.008309958450207749,0.07244963775181124,0.17450912745436273,0.0019499902500487497,0.044284778576107124,0.17450912745436273,0.0019499902500487497,0.06936132553480308,3.3452685421994883,1.2696715049656226,9.012026458208057,2.4085294320612793,0.011173824599604618,19.18158567774936,5.871375906630568,19.18158567774936,0.011173824599604618,5,1,8857.0,34902,13872.33446828615,0,0.0,0.044027997290584785,10124.833333333334,34902,13330.877546758378,-6192,1.3165215254802118,0.0019499902500487497,0.17450912745436273,-1.0,-1,0,1.5942520287398565,72.0,2.882601280310439,0
10000,2,2,1,49,0,0,0,0,0,0,3100,4116,5280,5543,5605,5717,1073,1237,500,300,205,300,1,0.30996900309969005,0.41155884411558846,0.527947205279472,0.5542445755424458,0.5604439556044396,0.5716428357164284,0.4893010698930107,0.5716428357164284,0.30996900309969005,0.10559971888391238,0.34601741373750405,0.3004615010930289,0.0946790380609733,0.05411255411255411,0.036567962896896185,0.05246589716684155,0.14738406117796637,0.34601741373750405,0.036567962896896185,0,4,4893.5,5717,1056.102788558008,-2617,-0.4576775096187478,0.6333639799775258,602.5,1237,441.69797373318346,773,0.7318939084228392,0.30996900309969005,0.5716428357164284,0.0,0,0,23.975752424757523,4.9,0.9476672843668597,0
180000,2,2,2,29,-1,-1,-2,-2,-1,2,13936,0,0,0,1030,440,0,0,0,1030,0,0,0,0.07742179210115499,0.0,0.0,0.0,0.005722190432275376,0.002444430864272976,0.014264735566283888,0.07742179210115499,0.0,0.031022432248590286,0.0,0.0,0.0,1030.0,0.0,0.0,171.66666666666666,1030.0,0.0,1,5,2567.6666666666665,13936,5584.0688271785,13496,30.603174603174605,5.425382818582923,171.66666666666666,1030,420.49573917777894,0,2.4353035087516157,0.07742179210115499,0.07742179210115499,-0.8333333333333334,2,1,0.4136773314222328,52.2,4.609220778610881,0
230000,2,1,2,29,-1,-1,-1,-1,-1,-1,8916,318,725,2586,3198,4260,318,725,2592,3198,4260,4944,0,0.038765048847613705,0.0013826026843361552,0.0031521602079990956,0.011243429376394016,0.013904287372663597,0.01852165860148434,0.014494864515081819,0.038765048847613705,0.0013826026843361552,0.01354079673643723,0.035662218234832344,2.272727272727273,3.5702479338842976,1.236180904522613,1.331666145670522,1.1602910114996479,1.601129247756531,3.5702479338842976,0.035662218234832344,5,1,3333.8333333333335,8916,3114.3967901773,4656,1.0927012438394743,2.6735968814033684,2672.8333333333335,4944,1860.0497215576436,-4626,0.695649088658347,0.038765048847613705,0.038765048847613705,-1.0,-1,0,0.42035107093737273,66.7,1.6295478712593665,0
200000,2,3,1,45,-1,-1,-1,-1,-1,-1,11025,6959,887,1462,15195,17933,6959,887,1462,15195,17933,887,0,0.055124724376378116,0.03479482602586987,0.004434977825110874,0.007309963450182749,0.07597462012689936,0.08966455167724162,0.04455061058028043,0.08966455167724162,0.004434977825110874,0.03528697511022181,0.6311445673861781,0.1274425287356322,1.6463963963963963,10.386192754613807,1.1801131876809687,0.049459127913460466,2.336791427121074,10.386192754613807,0.049459127913460466,3,1,8910.166666666666,17933,7057.430309019471,-6908,-0.38519014163042264,1.2372117380814336,7220.5,17933,7639.443114520848,6072,1.0578748341093744,0.055124724376378116,0.08966455167724162,-1.0,-1,0,2.0047774761126194,90.0,1.8498508539742784,0
90000,2,3,2,33,0,0,0,0,0,-1,130765,98506,94475,39368,34884,424,4800,4000,1000,698,424,26979,0,1.4529283007966578,1.0944989500116666,1.0497105587715692,0.4374173620293108,0.38759569338118466,0.0047110587660137105,0.7378103206260671,1.4529283007966578,0.0047110587660137105,0.5452014315648857,0.03670678922655736,0.04060625133239262,0.010584698759473305,0.01772968579339074,0.01215422101189623,63.48,10.59963027435395,63.48,0.010584698759473305,1,5,66403.66666666667,130765,49068.67404227127,130341,306.68470588235294,1.9692140110634793,6316.833333333333,26979,10287.459558446228,-22179,1.6283208207106172,1.4529283007966578,1.4529283007966578,-0.16666666666666666,0,0,24.347740580660215,29.7,2.367254942443095,1
130000,1,3,2,28,-1,-1,-1,-1,-1,-1,3964,600,0,631,0,427,600,0,631,0,427,1747,0,0.03049207313789894,0.004615349112699133,0.0,0.004853808816855255,0.0,0.0032845901185375496,0.007207636864331814,0.03049207313789894,0.0,0.011607892047637224,0.15132408575031525,0.0,631.0,0.0,427.0,4.081775700934579,177.03884996444745,631.0,0.0,3,2,937.0,3964,1509.0375740848867,3537,8.264018691588785,4.226012793176972,567.5,1747,641.8974217116003,-1147,1.1291071622015836,0.03049207313789894,0.03049207313789894,-1.0,-1,0,0.2018138322012908,36.4,2.73788922412577,0
230000,1,1,2,26,-1,-1,-1,-1,-1,-1,1099,19686,3036,4806,-1,1699,19686,4000,4806,0,1700,3658,0,0.004778240094608284,0.0855909322133382,0.013199942608945178,0.02089556132364642,-4.347807183447029e-06,0.007386924404676501,0.021974542139671857,0.0855909322133382,-4.347807183447029e-06,0.03198995430141856,17.896363636363635,0.20317976329557577,1.5824827132038195,0.0,0.0,2.151764705882353,0.0,0.0,0.0,4,1,5054.166666666667,19686,7357.72147928057,-600,-0.35294117647058826,0.21740133856450494,5641.666666666667,19686,7098.405163603065,16028,1.2579876825856093,0.004778240094608284,0.0855909322133382,-1.0,-1,0,0.5713380956314683,59.8,2.713473122422193,0
320000,1,2,2,36,0,0,2,0,0,0,289508,302561,283356,275361,268871,256974,21041,1514,9122,9518,9209,10213,0,0.9047096727822725,0.9455001703119678,0.8854847328602098,0.8605004359361377,0.8402192493148459,0.8030412404961235,0.8732425836169262,0.9455001703119678,0.8030412404961235,0.050084604951096075,0.07267822416574268,0.005003933078179018,0.03219260508828086,0.03456540844415715,0.03425049837841054,0.039743165677595095,0.036405639138727554,0.07267822416574268,0.005003933078179018,0,6,279438.5,302561,16027.123668955699,32534,0.12660375522910788,1.0360310550226435,10102.833333333334,21041,6253.4260503076775,10828,0.6189161919048226,0.9047096727822725,0.9455001703119678,0.3333333333333333,2,1,31.436733010209345,115.2,0.676270730790541,0
30000,1,3,2,34,2,2,2,0,0,0,24367,28682,27922,28632,29075,30891,4723,0,1173,1056,2300,0,1,0.8122062597913403,0.9560347988400386,0.9307023099230025,0.9543681877270758,0.969134362187927,1.0296656778107396,0.9420185993800206,1.0296656778107396,0.8122062597913403,0.0717572895897021,0.1938197636244255,0.0,0.042008380188375175,0.03688052247406838,0.07910304030815793,0.0,0.058635284432504486,0.1938197636244255,0.0,0,5,28261.5,30891,2152.7904449806533,-6524,-0.21118736242392852,0.8621671826625387,1542.0,4723,1778.8316390260209,4723,1.1528396882864684,0.8122062597913403,1.0296656778107396,1.0,2,3,32.028632378920705,10.2,1.2290109556895876,0
80000,2,2,2,25,0,0,2,-1,-1,-1,57994,17695,7987,2622,2449,-331,3327,44,2629,2457,0,0,0,0.7249159385507681,0.2211847351908101,0.09983625204684941,0.03277459031762103,0.030612117348533145,-0.004137448281896476,0.1841976975287809,0.7249159385507681,-0.004137448281896476,0.27671238700030754,0.05736701439779291,0.0024864376130198916,0.32911867801702555,0.936713686618376,0.0,-0.0,0.22094763610770238,0.936713686618376,-0.0,0,4,14736.0,57994,22137.267672411606,58325,-176.74242424242425,3.9352649793037933,1409.5,3327,1555.5843596539535,3327,1.1028602337142528,0.7249159385507681,0.7249159385507681,-0.16666666666666666,2,1,4.604942438219522,20.0,2.605015874103179,0
80000,2,1,1,35,-1,-1,-2,-2,-1,-1,1000,0,0,0,490,707,0,0,0,490,707,450,1,0.0124998437519531,0.0,0.0,0.0,0.006124923438457019,0.008837389532630842,0.004577026120506827,0.0124998437519531,0.0,0.005406759215183225,0.0,0.0,0.0,490.0,1.439918533604888,0.635593220338983,82.01258529232398,490.0,0.0,2,3,366.1666666666667,1000,432.5461439738732,293,0.4138418079096045,2.7235587834770767,274.5,707,313.1605019794163,-450,1.1366987367673913,0.0124998437519531,0.0124998437519531,-1.3333333333333333,-1,0,0.16019591421773896,28.0,2.314763586446574,0
260000,2,2,1,45,-1,-1,-1,-1,-1,-1,7893,5923,5601,5480,5911,5963,5923,5601,5482,5911,5963,5757,0,0.030357575547786356,0.02278068161276303,0.02154222483759678,0.021076842012146105,0.02273452794412329,0.02293452717489548,0.023571063188218503,0.030357575547786356,0.021076842012146105,0.003409508664906976,0.750316696224981,0.9454760297096556,0.9785790789003928,1.0784528370735267,1.0086265223274695,0.9652917505030181,0.9544571524565072,1.0784528370735267,0.750316696224981,2,0,6128.5,7893,886.4756623844785,1930,0.32360831656606304,1.2877069907822825,5772.833333333333,5963,196.0432775350042,166,0.0339537472277235,0.030357575547786356,0.030357575547786356,-1.0,-1,0,1.0606978434698326,117.0,0.17857821290754705,0
20000,1,3,2,26,2,0,0,0,0,0,14081,15835,16985,19985,9421,9764,2000,2000,3000,1000,500,1000,1,0.704014799260037,0.791710414479276,0.8492075396230189,0.9992000399980001,0.4710264486775661,0.48817559122043896,0.7172224722097229,0.9992000399980001,0.4710264486775661,0.20771579555640365,0.142025280499929,0.1262945188178833,0.17661603673613563,0.05003502451716201,0.05306728932286139,0.10240655401945725,0.10840745065223811,0.17661603673613563,0.05003502451716201,0,2,14345.166666666666,19985,4154.523626923629,4317,0.44208909370199695,0.9815165491362385,1583.3333333333333,3000,917.423929634859,1000,0.5790599177160902,0.704014799260037,0.9992000399980001,0.3333333333333333,2,1,18.647784277452796,5.2,0.8686511181708201,0
200000,2,2,1,34,-1,0,-1,-1,-1,-1,795,1795,3618,0,1496,0,1000,3618,0,1496,0,0,1,0.003974980125099375,0.008974955125224374,0.018089909550452248,0.0,0.007479962600186999,0.0,0.0064199679001604995,0.018089909550452248,0.0,0.006815409415492494,1.256281407035176,2.014476614699332,0.0,1496.0,0.0,0.0,249.8784596702891,1496.0,0.0,3,3,1284.0,3618,1363.0886985079144,795,795.0,0.6186770428015564,1019.0,3618,1421.1104109111297,1000,1.3932455008932645,0.003974980125099375,0.018089909550452248,-0.8333333333333334,0,0,0.21827890860545698,68.0,2.454014916074521,0
80000,2,2,2,23,0,0,2,0,0,0,54658,45978,32431,27674,23304,6586,5573,5,2000,1000,132,1998,0,0.6832164597942526,0.5747178160272997,0.405382432719591,0.34592067599155013,0.2912963587955151,0.08232397095036312,0.3971429523797619,0.6832164597942526,0.08232397095036312,0.2127801621017166,0.10195942113833037,0.00010874529676591488,0.061667488899852,0.036133694670280034,0.005664020596438533,0.3033247305298315,0.08480968352191638,0.3033247305298315,0.00010874529676591488,0,4,31771.833333333332,54658,17022.62574829943,48072,7.2980112342492784,1.7202746581198824,1784.6666666666667,5573,2047.3187994708267,3575,1.1465291018130446,0.6832164597942526,0.6832164597942526,0.3333333333333333,2,1,9.134287904734522,18.4,1.682289497170696,0
100000,2,1,2,42,0,-1,-1,0,0,0,60380,58567,79527,18950,19667,18531,2200,22004,656,1000,396,300,0,0.6037939620603794,0.5856641433585664,0.7952620473795262,0.18949810501894981,0.1966680333196668,0.18530814691853081,0.42603240634260325,0.7952620473795262,0.18530814691853081,0.26829709292660414,0.03643530249581822,0.37570004097800846,0.008248667136103009,0.052767663975515806,0.020134228187919462,0.01618821497949493,0.08491235295880999,0.37570004097800846,0.008248667136103009,0,5,42603.666666666664,79527,26829.977589753344,41849,2.2582020289229443,1.4172156414790242,4426.0,22004,8638.938731117381,1900,1.9514205401213873,0.6037939620603794,0.7952620473795262,-0.3333333333333333,0,0,17.893361066389335,42.0,2.581163234734341,0
150000,2,4,1,35,0,0,0,0,0,0,39708,37441,36143,33567,32447,32592,1608,1510,1170,1183,1140,1141,0,0.26471823521176524,0.24960500263331578,0.24095172698848674,0.22377850814327904,0.2163118912540583,0.2172785514763235,0.23544065261787148,0.26471823521176524,0.2163118912540583,0.019595686451648164,0.04049459820191896,0.04032904225201645,0.03237051792828685,0.03524189704480458,0.035133136094674555,0.03500751695149265,0.036429451412199006,0.04049459820191896,0.03237051792828685,0,6,35316.333333333336,39708,2939.372563433677,7116,0.21832908906820483,1.1243204469948656,1292.0,1608,209.78560484456506,467,0.16224718085426532,0.26471823521176524,0.26471823521176524,0.0,0,0,8.240422841625502,52.5,0.24547465829972204,0
80000,2,1,2,27,0,0,0,0,0,0,76306,75970,77468,60167,57474,58815,3600,3574,2300,2300,2300,2200,0,0.9538130773365333,0.9496131298358771,0.9683378957763028,0.7520780990237622,0.7184160197997524,0.7351783102711216,0.846239422007225,0.9683378957763028,0.7184160197997524,0.12223420104523862,0.047177847379663726,0.04704426689131379,0.02968929507286786,0.0382262996941896,0.04001739886907351,0.03740478781284004,0.03992664928665809,0.047177847379663726,0.02968929507286786,0,6,67700.0,77468,9778.858317820133,17491,0.2973850652883569,1.1271029970015214,2712.3333333333335,3600,678.669777334063,1400,0.25012399656046547,0.9538130773365333,0.9683378957763028,0.0,0,0,22.848464394195076,21.6,0.39456585588041837,0
20000,2,2,2,48,0,0,0,0,2,-1,7684,8565,4519,3520,1680,5285,1200,2008,1680,0,5285,0,0,0.384180790960452,0.42822858857057144,0.22593870306484676,0.175991200439978,0.08399580020998951,0.264236788160592,0.26042864523440495,0.42822858857057144,0.08399580020998951,0.12878952092903248,0.1561483409238777,0.23441512958206864,0.37168141592920356,0.0,3.143961927424152,0.0,0.6510344689765503,3.143961927424152,0.0,1,2,5208.833333333333,8565,2575.919208101579,2399,0.4538403329549754,1.4749032278703733,1695.5,5285,1948.1975002550435,1200,1.148362805926934,0.384180790960452,0.42822858857057144,0.16666666666666666,2,1,12.500574971251439,9.6,1.6427968968642472,0
200000,2,2,1,26,0,0,0,-1,-1,-1,15150,16311,16900,5000,0,282,1411,1000,5000,0,282,8423,0,0.07574962125189375,0.08155459222703887,0.08449957750211248,0.024999875000624998,0.0,0.0014099929500352498,0.044702276488617555,0.08449957750211248,0.0,0.04041424481970835,0.09312916639165732,0.061304561059342816,0.29584048281166797,0.0,282.0,29.763250883392224,52.035587515609144,282.0,0.0,2,3,8940.5,16900,8082.889378186491,14868,52.53710247349823,1.6943465861432645,2686.0,8423,3338.5565144235616,-7012,1.2424847467151328,0.07574962125189375,0.08449957750211248,-0.5,0,0,1.1622591887040565,52.0,2.146459401771498,0
120000,2,2,1,41,2,0,0,0,0,2,36850,40232,41256,44063,46686,48768,4000,2000,3500,3500,3000,0,1,0.30708077432688063,0.33526387280106,0.3437971350238748,0.3671886067616103,0.3890467579436838,0.4063966133615553,0.3581289600364442,0.4063966133615553,0.30708077432688063,0.03661115805445537,0.10854522265338797,0.04971043670618647,0.08483408876069516,0.07942992011619462,0.06425771628076338,0.0,0.06446289741953792,0.10854522265338797,0.0,0,5,42975.833333333336,48768,4393.3755776927,-11918,-0.2443765506776846,0.8574386975928892,2666.6666666666665,4000,1471.9601443879744,4000,0.5517781373439864,0.30708077432688063,0.4063966133615553,0.6666666666666666,2,2,14.68328736149421,49.2,0.6540047379782669,0
30000,1,3,2,50,2,0,0,0,0,0,46868,42397,38569,33570,19895,30125,1800,2200,1400,2000,30000,997,1,1.5622145928469051,1.4131862271257625,1.2855904803173228,1.118962701243292,0.6631445618479384,1.004133195560148,1.1745386264902282,1.5622145928469051,0.6631445618479384,0.320383654429185,0.038404915829226144,0.051889240058493324,0.036297640653357534,0.05957522861993983,1.5078407720144753,0.03309433711744009,0.2878503557154887,1.5078407720144753,0.03309433711744009,1,5,35237.333333333336,46868,9611.830016529979,16743,0.5557657837084247,1.3300288511564111,6399.5,30000,11569.895483538303,803,1.8076549462601832,1.5622145928469051,1.5622145928469051,0.3333333333333333,2,1,58.72693132451141,15.0,2.080421252362344,0
200000,1,1,2,37,0,0,0,0,0,0,118134,126591,134110,139209,135902,138997,15034,20038,20019,5014,10047,10238,0,0.5906670466647667,0.6329518352408238,0.6705466472667637,0.696041519792401,0.6795066024669877,0.6949815250923745,0.6607825294206863,0.696041519792401,0.5906670466647667,0.04135075592143109,0.12726118423837135,0.15828804347826086,0.1492718718076817,0.03601752747647439,0.07392772786472705,0.07365573605375617,0.10307034848654527,0.15828804347826086,0.03601752747647439,0,3,132157.16666666666,139209,8270.192535042137,-20863,-0.15009568482999755,0.8938834653931086,13398.333333333334,20038,6035.064097974989,4796,0.45040032573573224,0.5906670466647667,0.696041519792401,0.0,0,0,24.44895358856539,74.0,0.5129783165147771,0
80000,2,3,2,38,0,0,0,0,0,0,77929,77711,74525,61360,49359,48253,3006,2747,2344,1756,1758,1717,0,0.9741003237459531,0.9713753578080274,0.9315508556143048,0.7669904126198422,0.616979787752653,0.603154960562993,0.8106919496839623,0.9741003237459531,0.603154960562993,0.17299373247484634,0.03857307840369562,0.0353484661313568,0.03145211067278534,0.028617525789996903,0.03561588330632091,0.03558254237990633,0.03419826778067698,0.03857307840369562,0.028617525789996903,0,6,64856.166666666664,77929,13839.671591720184,29676,0.6149956480291789,1.2015480170528572,2221.3333333333335,3006,564.3827306594937,1289,0.25395953082023115,0.9741003237459531,0.9741003237459531,0.0,0,0,30.80629408799057,30.4,0.46734645940515007,0
280000,2,1,1,46,-1,-1,-1,-1,-1,-1,11967,183,1699,0,2722,0,183,1699,0,2722,0,1041,1,0.04273913307452473,0.0006535690943960914,0.0060678354720161715,0.0,0.009721393852164814,0.0,0.009863655248850302,0.04273913307452473,0.0,0.016580920390969957,0.015290775401069519,9.233695652173912,0.0,2722.0,0.0,1041.0,628.7081644045958,2722.0,0.0,3,3,2761.8333333333335,11967,4642.6742903919785,11967,11967.0,4.331423056041503,940.8333333333334,2722,1104.7217598412128,-858,1.1729482496986863,0.04273913307452473,0.04273913307452473,-1.0,-1,0,0.4537281414471139,128.8,2.8533515640711222,0
500000,1,1,2,40,0,0,0,0,0,0,353356,320704,321094,317546,279250,239172,17000,11684,15000,8995,9457,10000,0,0.7067105865788268,0.6414067171865656,0.6421867156265687,0.6350907298185403,0.558498883002234,0.47834304331391336,0.6103727792544414,0.7067105865788268,0.47834304331391336,0.07998741693058312,0.048109985085904625,0.03643223523175504,0.04671514660770177,0.028326515444957755,0.033865590454465695,0.04181073950654965,0.039210035388555754,0.048109985085904625,0.028326515444957755,0,6,305187.0,353356,39993.788452708504,114184,0.47741174798158653,1.157830583115981,12022.666666666666,17000,3273.947077560458,7000,0.272291902988034,0.7067105865788268,0.7067105865788268,0.0,0,0,24.414911170177657,200.0,0.40333830210172295,0
120000,2,1,1,37,-1,-1,-1,-1,-1,-1,696,-4,1878,407,247,1817,0,1882,407,247,2000,0,0,0.005799951667069441,-3.333305555787035e-05,0.01564986958442013,0.0033916384030133083,0.002058316180698494,0.015141540487162607,0.007001330544467685,0.01564986958442013,-3.333305555787035e-05,0.006774264786171559,0.0,-627.3333333333334,0.21660457690260776,0.6053921568627451,8.064516129032258,0.0,-103.07447007842262,8.064516129032258,-627.3333333333334,1,3,840.1666666666666,1878,812.9185486053733,-1121,-0.6166116611661167,0.8274222310283337,756.0,2000,931.5971232244118,0,1.2306434917099232,0.005799951667069441,0.01564986958442013,-1.0,-1,0,0.25904923014530434,44.4,2.1970614214963784,0
220000,2,2,1,41,-1,0,0,-1,-1,-1,4016,3962,2908,3054,3054,0,3000,2000,3200,3054,0,0,0,0.018254462479716002,0.018009009049958863,0.013218121735810292,0.013881755082931442,0.013881755082931442,0.0,0.012874183905224676,0.018254462479716002,0.0,0.006681423959295948,0.7468259895444361,0.5046681806712087,1.1000343760742524,0.9996726677577742,0.0,0.0,0.5585335356746118,1.1000343760742524,0.0,1,2,2832.3333333333335,4016,1469.919952469068,4016,4016.0,1.4174117647058824,1875.6666666666667,3200,1513.8139471766888,3000,0.8066504159023208,0.018254462479716002,0.018254462479716002,-0.6666666666666666,0,0,0.5278415401142117,90.2,1.3254456932443448,0
360000,1,2,1,34,0,0,2,0,0,-1,6287,3580,2224,1206,-11,2216,2505,5,12,0,2227,0,0,0.01746384037822117,0.009944416821064386,0.006177760617331618,0.003349990694470293,-3.0555470679248115e-05,0.00615553845683762,0.00717683191620764,0.01746384037822117,-3.0555470679248115e-05,0.006035137111525523,0.39837786259541985,0.0013962580284836638,0.005393258426966292,0.0,-222.7,0.0,-37.04913877015819,0.39837786259541985,-222.7,0,5,2583.6666666666665,6287,2172.6553952862996,4071,1.8362652232746954,2.4324219757544494,791.5,2505,1222.7746726196121,2505,1.5429333408449364,0.01746384037822117,0.01746384037822117,0.16666666666666666,2,1,0.24401228515105977,122.4,2.383527380806105,0
210000,2,1,1,35,0,0,0,-2,-2,-2,142422,143650,0,0,0,0,6500,0,0,0,0,0,0,0.6781967704915691,0.6840443616935158,0.0,0.0,0.0,0.0,0.22704018869751416,0.6840443616935158,0.0,0.3517340087529401,0.04563869599713529,0.0,0.0,0.0,0.0,0.0,0.007606449332855882,0.04563869599713529,0.0,0,6,47678.666666666664,143650,73864.49357212616,142422,142422.0,2.9870594732905014,1083.3333333333333,6500,2653.6138880151098,6500,2.4472307605426775,0.6781967704915691,0.6840443616935158,-1.0,0,0,7.946406604412996,73.5,3.9964130165454357,0
160000,2,1,1,28,1,3,2,0,0,0,4529,4269,1170,780,780,0,0,0,0,0,0,0,1,0.028306073087043207,0.02668108324322973,0.007312454297160643,0.004874969531440429,0.004874969531440429,0.0,0.012008258281719073,0.028306073087043207,0.0,0.012238684721744783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1921.3333333333333,4529,1958.2017941638871,4529,4529.0,2.355990983180163,0.0,0,0.0,0,0.0,0.028306073087043207,0.028306073087043207,1.0,3,2,0.33623123188813403,44.8,1.0186588143734459,0
100000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-2.0,-2,0,0.0,29.0,0.0,0
400000,2,1,2,31,-1,-1,-1,-1,0,0,4209,14858,28082,20188,68992,27613,14894,28222,20214,57060,16017,115710,0,0.010522473693815766,0.03714490713773216,0.07020482448793879,0.05046987382531544,0.172479568801078,0.06903232741918146,0.06830899589417694,0.172479568801078,0.010522473693815766,0.05564951479846725,3.5377672209026128,1.899320277273033,0.7197948937079371,2.8262915449006885,0.23215398663632542,4.190265807199247,2.2342656217699743,4.190265807199247,0.23215398663632542,4,0,27323.666666666668,68992,22259.861568901695,-23404,-0.8475411023393931,0.1540366457657306,42019.5,115710,39330.09032153372,-100816,0.9359738775486659,0.010522473693815766,0.172479568801078,-0.6666666666666666,0,0,2.117578872719485,124.0,1.750617358490246,0
110000,2,2,1,46,0,0,0,0,0,0,111301,69352,58442,55485,53539,41193,3075,3000,2000,2941,1512,2040,0,1.011818074381142,0.6304669957545841,0.5312860792174616,0.5044045054135872,0.4867137571476623,0.3744784138326015,0.589861304291173,1.011818074381142,0.3744784138326015,0.2224677349436689,0.02762753589333525,0.04325696076593658,0.03422137809489588,0.053004361460548606,0.028240567799775868,0.049521775015779,0.0393120965050452,0.053004361460548606,0.02762753589333525,0,6,64885.333333333336,111301,24471.673311538518,70108,1.7018983347089383,1.7153226925033005,2428.0,3075,660.56733192007,1035,0.27195032191027996,1.011818074381142,1.011818074381142,0.0,0,0,27.133619997393957,50.6,0.649097127013643,0
360000,1,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-1.5,1,0,0.0,133.2,0.0,0
