limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,pay_status_max,severe_delay_count,pay_status_mean,pay_ratio_min,pay_amt_max,pay_amt_mean,util_rate_2,bill_recent_vs_avg,age_limit,util_rate_mean,default
20000,1,3,2,31,0,0,0,0,0,0,7222,13627,11974,11467,10469,9380,10009,2004,5013,3010,3690,4384,0,0,0.0,0.1470501907836806,10009,4685.0,0.6813159342032898,0.6755319978174448,6.2,0.5344649434194957,0
140000,1,2,2,33,0,0,0,0,0,0,279184,259478,25020,21629,18367,15161,7000,2000,2000,2000,2000,2000,0,0,0.0,0.0077077528431973,7000,2833.3333333333335,1.8534010471353777,2.706823194822613,46.2,0.7367078330392879,0
90000,1,2,1,34,0,0,0,0,0,0,53105,54154,55683,56798,58508,63177,2525,3000,2637,3242,6783,0,0,0,0.0,0.0,6783,3031.1666666666665,0.6017044255063833,0.9332193034610214,30.6,0.6322614933908142,0
120000,1,2,1,40,0,0,0,0,0,0,35671,37073,38472,39510,40873,42082,2000,2000,2000,2000,2000,3000,0,0,0.0,0.0489308606938396,3000,2166.6666666666665,0.3089390921742319,0.9158660943912156,48.0,0.3245542398257792,0
160000,1,1,1,31,-1,-1,-1,-1,-1,-1,24465,7747,17002,17170,14685,4328,7751,17016,17185,14685,4328,5827,-1,0,-1.0,0.2947024376957646,17185,11132.0,0.0484184473847038,1.718792079903516,49.6,0.088954652366756,0
280000,1,2,1,32,2,2,2,2,2,2,204057,199262,211391,214343,215633,210876,0,18000,8000,7500,0,8000,2,6,2.0,0.0,18000,6916.666666666667,0.7116474584019343,0.9751299810125776,89.6,0.7473556642059612,1
500000,1,1,1,46,-1,-1,-1,-1,-1,-2,991,4073,6738,2500,0,0,4082,6738,2510,0,0,1000,-1,0,-1.1666666666666667,0.0,6738,2388.3333333333335,0.0081459837080325,0.4155717081353089,230.0,0.0047673237986857,0
100000,1,2,2,38,2,0,0,0,0,-1,106989,98751,32099,18811,9960,10000,3910,1733,1000,1149,10000,0,2,1,0.1666666666666666,0.0,10000,2965.3333333333335,0.98750012499875,2.320668363362929,38.0,0.4610120565461013,1
160000,1,3,2,31,0,0,0,0,0,0,108963,105748,109050,112243,114513,114902,4500,5000,5000,4100,4192,6000,0,0,0.0,0.0365275649477923,6000,4798.666666666667,0.6609208692445672,0.9824969004771388,49.6,0.6931404595387946,0
20000,1,2,1,42,0,0,0,0,0,0,14124,15132,16483,18391,18783,19176,1249,1600,2500,1000,696,862,0,0,0.0,0.037052810902896,2500,1317.8333333333333,0.7565621718914054,0.830050443214653,8.4,0.8506991317100812,0
400000,1,1,2,39,2,2,2,2,2,2,49354,50747,49666,52727,51286,55077,2500,0,4500,0,4800,1600,2,6,2.0,0.0,4800,2233.3333333333335,0.1268671828320429,0.9587551762431888,156.0,0.1286900949414293,0
30000,1,2,1,45,2,4,4,3,2,2,28854,30467,29721,28961,29397,29988,2372,0,0,1200,1200,1163,4,6,2.8333333333333335,0.0,2372,989.1666666666666,1.0155328155728145,0.9759292873490648,13.5,0.9854560403542104,0
50000,1,3,1,47,-1,0,-1,-1,0,0,2840,2522,5500,21709,21056,20061,1000,5500,21709,916,1161,1884,0,0,-0.5,0.0421925380009212,21709,5361.666666666667,0.0504389912201755,0.2312264227752598,23.5,0.245621754231582,0
70000,1,2,2,40,1,2,0,0,0,0,79237,71627,73326,69645,19799,-1,0,2986,20150,500,0,0,2,1,0.5,0.0,20150,3939.3333333333335,1.0232282395965773,1.51582551914781,28.0,0.7467345704585173,0
110000,1,2,1,42,1,2,0,0,2,2,45461,44434,45395,50402,50217,48199,0,1980,5987,2000,1,3027,2,3,1.1666666666666667,0.0,5987,2165.8333333333335,0.4039417823474332,0.9600582864624764,46.2,0.4304627533689087,0
50000,1,2,2,44,0,0,0,0,0,0,50677,76727,78937,50205,30506,29860,4000,4695,2300,2500,2000,3000,0,0,0.0,0.0291367908991867,4695,3082.5,1.5345093098138036,0.9594343016174532,22.0,1.0563522062892077,0
170000,1,2,1,40,-1,-1,-1,-1,-1,-1,4599,3409,3790,2578,2100,2400,3409,6530,2578,2100,2400,6665,-1,0,-1.0,0.6800316539171722,6665,3947.0,0.0200528232186869,1.46139180171592,68.0,0.01850577349545,0
30000,1,1,1,33,0,0,0,0,0,0,28700,28639,30171,29322,28572,0,1800,2300,1508,1000,0,0,0,0,0.0,0.0,2300,1101.3333333333333,0.9546015132828906,1.1842376727872912,9.9,0.8077730742308589,0
50000,1,3,1,29,0,0,0,-1,-1,-1,9527,9907,9660,880,990,780,2000,1092,880,990,780,0,0,0,-0.5,0.0,2000,957.0,0.1981360372792544,1.8003779527559054,14.5,0.1058112171089911,0
50000,1,2,2,30,-1,2,2,-2,-2,-2,780,780,0,0,0,0,0,0,0,0,0,0,2,2,-0.5,0.0,0,0.0,0.0155996880062398,2.9885057471264367,15.0,0.0051998960020799,1
90000,1,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,0.0,0,0.0,0.0,0.0,39.6,0.0,1
110000,1,2,1,40,0,0,2,0,0,0,31042,33971,33143,34157,34950,36175,3454,0,1568,1361,1900,0,2,1,0.3333333333333333,0.0,3454,1380.5,0.3088244652321342,0.9154951731188926,44.0,0.3082365917885595,0
240000,1,2,2,46,0,0,0,0,0,0,47379,49274,51171,52716,54229,56191,3000,3000,3000,3000,3000,3000,0,0,0.0,0.0533883826879271,3000,3000.0,0.2053074778855088,0.9141642494677876,110.4,0.2159435446796749,0
360000,1,3,1,42,-2,-2,-2,-2,-2,-2,0,4435,0,3666,2749,2921,4435,0,3666,2878,2921,5270,-2,0,-2.0,0.0,5270,3195.0,0.0123194102238604,0.0,151.2,0.0063754452533928,0
290000,1,2,2,45,0,0,0,0,0,0,212643,192933,174184,163792,120754,236402,6755,6900,6733,5632,235024,8700,0,0,0.0,0.0317667086774138,235024,44957.333333333336,0.6652839128140937,1.159118535786771,130.5,0.6325886232576209,0
180000,1,1,1,39,-1,-1,-1,-2,-2,-2,5086,5661,0,0,0,0,5668,0,0,0,0,0,-1,0,-1.5,0.0,5668,944.6666666666666,0.0314498252787484,2.8379057007346784,70.2,0.0099508706433112,0
180000,1,2,1,43,0,0,0,0,0,0,158843,152507,143489,146139,73718,137304,6029,7035,10007,20000,4000,10000,0,0,0.0,0.037955478330941,20000,9511.833333333334,0.8472564041310882,1.173708076048699,77.4,0.7518476749203243,0
50000,1,2,2,43,0,0,0,0,0,0,47669,48102,45718,44142,40981,43634,2000,1731,1955,1454,3300,0,0,0,0.0,0.0,3300,1740.0,0.9620207595848084,1.0583233426579637,21.5,0.9008019839603209,0
500000,1,1,2,47,-2,-2,-1,-1,0,-1,21376,20473,3581,18855,6783,5921,20473,3587,18860,146,5923,9464,0,0,-1.1666666666666667,0.0077428935086974,20473,9742.166666666666,0.0409459181081637,1.6657705045782194,235.0,0.0256629486741026,0
50000,1,2,1,35,0,0,2,2,0,0,5219,7633,8562,8276,8638,8851,2500,1200,0,500,500,500,2,2,0.6666666666666666,0.0,2500,866.6666666666666,0.1526569468610628,0.6636431069195718,17.5,0.1572601881295707,1
50000,1,3,1,37,5,4,3,2,0,0,54078,52946,51841,50306,49706,49706,0,0,0,0,0,0,5,4,2.3333333333333335,0.0,0,0.0,1.0588988220235596,1.0514567920437865,18.5,1.0285894282114356,0
400000,1,1,2,32,-1,-1,-1,-1,0,0,525,1610,566,21373,16663,7873,1610,285,22240,4200,905,4607,0,0,-0.6666666666666666,0.0543086893903024,22240,5641.166666666667,0.0040249899375251,0.0647934836267895,128.0,0.0202541160313765,0
240000,1,2,1,34,0,0,0,0,0,0,225709,228893,232706,187325,129889,123680,8544,9257,8583,4292,5133,4257,0,0,0.0,0.0229119289367199,9257,6677.666666666667,0.9537168595130854,1.2003584445421411,81.6,0.7834703466513334,0
150000,1,2,1,31,0,0,-1,-1,0,0,64276,64226,4254,145578,148012,126848,3500,4508,145578,5115,10000,7598,0,0,-0.3333333333333333,0.0351355621346485,145578,29383.166666666668,0.4281704788634742,0.6971366594360087,46.5,0.6146559022939847,0
50000,1,3,2,31,3,2,2,2,2,2,15208,14667,21204,21363,20722,22384,0,6828,800,0,2000,0,3,6,2.1666666666666665,0.0,6828,1604.6666666666667,0.2933341333173336,0.789656783841321,15.5,0.3851522969540609,1
150000,1,1,1,34,1,-1,-1,-1,-1,-1,0,347,-13,4085,4006,826,347,0,4098,4006,826,3146,1,0,-0.6666666666666666,-341.5,4098,2070.5,0.0023133179112139,0.0,51.0,0.0102788203634197,0
50000,1,3,1,41,0,0,2,0,0,0,2602,12150,11670,12167,2210,2406,10000,0,1036,79,232,110,2,1,0.3333333333333333,0.0,10000,1909.5,0.242995140097198,0.3612968919950938,20.5,0.1440137863909388,1
360000,1,1,2,40,-1,-1,-1,-1,-1,-1,3457,1997,5115,3295,222,2854,2020,5115,3295,222,2862,2129,-1,0,-1.0,0.0673543689320388,5115,2607.1666666666665,0.0055472068133144,1.2240056650537,144.0,0.0078425708076736,0
100000,1,1,1,38,2,2,2,2,2,0,72437,74645,76063,77224,75385,78991,4000,3200,3000,0,5000,3200,2,5,1.6666666666666667,0.0,5000,3066.6666666666665,0.7464425355746442,0.9557362160830872,38.0,0.7579007543257901,1
30000,1,2,2,44,2,2,0,0,0,0,44072,39489,36794,33991,30820,29323,0,1820,1600,1012,2586,2656,2,2,0.6666666666666666,0.0,2656,1612.3333333333333,1.3162561247958402,1.2328119536585935,13.2,1.1915658366943327,0
260000,1,1,2,36,-2,-2,-2,-2,-2,-2,16751,5877,427,-73,-73,-73,10000,10000,0,0,0,0,-2,0,-2.0,-0.0,10000,3333.3333333333335,0.0226037592163107,4.400052534804308,93.6,0.0146384052369029,0
140000,1,2,1,29,0,0,0,0,2,0,140933,140883,138087,141620,110532,111638,5503,7210,15128,0,4200,4300,2,1,0.3333333333333333,0.0,15128,6056.833333333333,1.006299955000321,1.078983130002718,40.6,0.9329611931343348,0
30000,1,3,1,48,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,-1,0,-1.0,0.9992076069730588,1261,1261.0,0.0420319322689243,0.9992076069730588,14.4,0.0420319322689243,0
60000,1,2,2,36,2,2,2,2,2,2,48547,49446,49857,50737,52602,53613,2000,1500,2000,3000,2000,2000,2,6,2.0,0.0303355107488826,3000,2083.3333333333335,0.8240862652289128,0.955624524290701,21.6,0.8466581112537014,1
10000,1,2,2,29,1,2,2,2,2,0,8393,9069,8019,5819,5626,5621,1000,2000,1000,0,2000,1000,2,4,1.5,0.0,2000,1166.6666666666667,0.9068093190680931,1.1834183253824642,2.9,0.7090457620904577,0
110000,1,3,2,34,2,2,2,2,2,2,86345,88492,81753,84368,80262,80529,4504,30,7000,2600,3500,2,2,6,2.0,2.483546504408295e-05,7000,2939.3333333333335,0.8044654139507823,1.0325158692987615,37.4,0.7602188464953349,1
40000,1,1,2,34,0,0,2,0,0,2,38849,40315,38401,39224,40364,38391,3600,0,2100,3226,0,1531,2,2,0.6666666666666666,0.0,3600,1742.8333333333333,1.0078498037549062,0.989573338993844,13.6,0.9814087981133804,1
50000,1,3,1,47,2,0,0,0,0,0,49386,49693,51136,20171,19286,19292,1818,2261,1296,672,688,834,2,1,0.3333333333333333,0.0253436846119248,2261,1261.5,0.993840123197536,1.417983442599416,23.5,0.6965327360119464,1
50000,1,2,2,40,0,0,0,0,0,0,44310,45244,47922,46307,45983,50635,3003,5007,2008,3004,7019,12,0,0,0.0,0.0002369855438818,7019,3342.1666666666665,0.9048619027619448,0.9481218371866608,20.0,0.9346513069738606,0
350000,1,2,2,32,0,0,0,0,0,0,227873,228009,220450,190173,192649,197269,10156,9000,8700,7000,7600,7800,0,0,0.0,0.0368083965210806,10156,8376.0,0.6514524244216445,1.0881936026627848,112.0,0.598294957252503,1
450000,1,1,2,34,0,0,0,0,0,0,260733,228515,232762,208005,194608,201044,20255,50171,7096,6604,10012,10000,0,0,0.0,0.0304859449311101,50171,17356.333333333332,0.507809982644483,1.1800783451122565,153.0,0.4909866866962517,0
50000,1,2,2,42,0,0,0,0,0,0,49495,50586,49200,49763,18373,19187,3000,3000,3003,5000,2000,1500,0,0,0.0,0.0593037736967995,5000,2917.1666666666665,1.0116997660046798,1.2551033346012426,21.0,0.7886642267154658,0
170000,1,3,1,39,0,0,0,0,0,0,54397,55501,56823,56269,48558,45690,2009,2239,2067,1594,1576,1503,0,0,0.0,0.0283277057046383,2239,1831.3333333333333,0.326474550149705,1.0288043272686007,66.3,0.3110158175540144,0
100000,1,2,1,41,1,2,0,0,0,0,96310,78965,74289,70534,61450,65482,0,2600,6459,2500,5000,0,2,1,0.5,0.0,6459,2759.8333333333335,0.7896421035789642,1.2926475720076236,41.0,0.7450425495745042,0
140000,1,1,1,36,0,0,0,0,0,0,39598,40836,41878,42977,43960,45093,2200,2001,2100,2000,2000,2000,0,0,0.0,0.0443517984654277,2200,2050.1666666666665,0.2916836308312083,0.9341060279616902,50.4,0.3027859324814346,0
250000,1,1,2,29,1,-1,2,2,-2,-1,0,5023,2460,0,0,3081,5023,0,0,0,3081,0,2,2,0.1666666666666666,0.0,5023,1350.6666666666667,0.0200919196323214,0.0,72.5,0.0070426384961126,0
130000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,0.0,0,0.0,0.0,0.0,37.7,0.0,0
130000,1,2,2,33,2,2,2,-1,-1,-2,1183,2183,2000,700,0,0,2000,13,700,0,0,0,2,3,0.3333333333333333,0.0,2000,452.1666666666667,0.0167921785217036,1.1689723320158103,42.9,0.007776863254898,0
360000,1,3,1,36,-2,-2,-2,-2,-2,-2,222,1256,-9,1840,0,0,1256,0,1849,0,0,0,-2,0,-2.0,-231.125,1849,517.5,0.0034888791975577,0.4018099547511312,129.6,0.001531940189055,1
270000,1,2,1,39,-1,0,-1,-1,-1,-2,18232,24290,11452,2295,0,0,14341,14468,2295,0,0,0,0,0,-1.0,0.0,14468,5184.0,0.0899626297680379,1.9438827187916483,105.3,0.0347338219734988,0
140000,1,2,1,40,0,0,0,0,0,2,139934,132948,135695,121943,111348,107488,6500,6500,4322,12200,0,4200,2,1,0.3333333333333333,0.0,12200,5620.333333333333,0.949621788415797,1.1204251082921204,56.0,0.8920841041611608,0
150000,1,2,2,32,0,0,0,0,0,0,151594,139114,92720,86468,79600,80866,4523,3500,3500,3000,2776,4019,0,0,0.0,0.0251590410811199,4523,3553.0,0.9274204838634408,1.4429095385552566,48.0,0.7003975529052028,0
200000,1,1,2,33,-1,-1,-1,-1,-1,0,1431,1491,1000,9373,185994,188730,1491,1326,9373,192994,7000,7000,0,0,-0.8333333333333334,0.0370898262606567,192994,36530.666666666664,0.0074549627251863,0.0221274402422524,66.0,0.323347549928917,0
280000,1,1,1,34,0,0,0,0,0,0,188698,353481,152132,138990,136778,137641,6337,6000,4974,5041,5215,7000,0,0,0.0,0.0169739901890336,7000,5761.166666666667,1.2624276341870209,1.022083078306368,95.2,0.6593547880186142,0
80000,1,3,2,35,2,0,0,0,0,0,88027,85314,84147,59671,80941,27436,3264,4092,2400,43532,1511,1200,2,1,0.3333333333333333,0.0186676879741049,43532,9333.166666666666,1.0664116698541268,1.2411512847145525,28.0,0.8865222518051857,1
240000,1,3,2,40,0,0,0,0,0,0,245311,237034,242807,226872,233115,239229,8491,9600,8896,10690,223765,9395,0,0,0.0,0.0346130641794938,223765,45139.5,0.987637551510202,1.033342366541372,96.0,0.9891403230264318,0
20000,1,1,2,42,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,3,6,2.6666666666666665,0.0,0,0.0,0.0524973751312434,0.9990485252140818,8.4,0.0524973751312434,1
300000,1,1,1,38,0,0,0,0,0,0,113807,103759,90827,78887,57682,35493,4511,3300,4505,4200,2500,25151,0,0,0.0,0.0318041634541249,25151,7361.166666666667,0.3458621804593985,1.4212225341911209,114.0,0.2669185547159288,0
250000,1,1,2,41,-1,3,2,2,2,-2,173,173,1573,1400,0,0,0,1400,0,0,0,0,3,4,1.0,0.0,1400,233.33333333333337,0.000691997232011,0.3121804511278195,102.5,0.0022126578160354,1
50000,1,1,2,49,0,0,0,0,0,0,48135,15317,12579,29035,17878,18586,1314,1506,19300,1000,1000,700,0,0,0.0,0.0272976566395213,19300,4136.666666666667,0.3063338733225335,2.0405409224508255,24.5,0.4717572315220362,1
50000,1,3,1,41,0,0,2,2,2,2,5620,46907,45880,48697,49504,50577,42100,0,3900,1900,2000,0,2,4,1.3333333333333333,0.0,42100,8316.666666666666,0.9381212375752483,0.136412733473306,20.5,0.8239335213295735,0
30000,1,2,2,39,2,4,3,2,2,4,25999,25305,24624,23930,28807,27781,0,0,0,5288,0,0,4,6,2.8333333333333335,0.0,5288,881.3333333333334,0.8434718842705243,0.9970725845626774,11.7,0.8691154739286469,1
240000,1,1,1,38,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6666666666666666,0.0,0,0.0,0.0,5.985634477254589,91.2,0.0017361038773449,1
200000,1,2,1,40,0,0,3,2,2,2,154090,172516,168401,164199,174420,178485,21000,0,0,13000,7000,1170,3,4,1.5,0.0,21000,7028.333333333333,0.8625756871215644,0.9134714662435272,80.0,0.8434216162252522,1
50000,1,1,2,39,0,0,0,0,0,0,57436,58483,55825,54888,58115,57299,2055,2655,1862,4007,2517,37793,0,0,0.0,0.0333536345072188,37793,8481.5,1.1696366072678546,1.0074959362903886,19.5,1.140130530722719,0
210000,1,1,2,38,-1,-1,-2,-2,-2,-1,280,0,0,0,0,14202,0,0,0,0,14202,2903,-1,0,-1.5,0.0,14202,2850.8333333333335,0.0,0.1159580342352291,79.8,0.0114935960622409,0
280000,1,1,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,0.0,0,0.0,0.0,0.0,117.6,0.0,0
200000,1,3,2,33,0,0,0,0,0,-1,223147,211336,200691,136379,17000,36932,8376,8589,6137,2300,18649,616,0,0,-0.1666666666666666,0.016678850892156,18649,7444.5,1.0566747166264168,1.6219219834013938,66.0,0.687900727163031,0
300000,1,2,1,41,0,0,0,0,0,0,163033,140472,96234,64482,100558,76056,5505,5000,3000,95000,4000,3500,0,0,0.0,0.0311736894061412,95000,19334.166666666668,0.4682384392052026,1.5264285524802566,123.0,0.3560182577169187,0
420000,1,1,2,36,-1,-1,-1,2,2,2,9464,37856,31429,22483,16437,-2474,40146,23040,63,104,23,50212,2,3,0.5,-20.3040841083704,50212,18931.333333333332,0.0901331187306696,0.4929123879132993,151.2,0.0457121927487474,0
350000,1,1,2,34,0,0,0,0,0,0,259524,213822,220211,225601,105586,111276,8432,9000,9500,10000,7000,10000,0,0,0.0,0.0324901261920816,10000,8988.666666666666,0.6109182545192728,1.3706939805955145,119.0,0.5409603591608786,0
120000,1,3,1,43,2,3,2,2,2,2,41439,42455,44872,45636,46388,47398,2000,3400,1800,1800,1900,2059,3,6,2.1666666666666665,0.0394416810920963,3400,2159.8333333333335,0.3537887184273464,0.927067719635786,51.6,0.3724802293314222,1
110000,1,2,1,48,2,2,2,0,0,2,65070,69480,67800,69182,73431,72132,5500,0,2512,5400,0,3000,2,4,1.3333333333333333,0.0,5500,2735.3333333333335,0.6316306215398042,0.9360322799513788,52.8,0.6319563761541561,1
20000,1,1,2,31,1,-1,-1,-2,-2,-2,0,150,0,0,0,0,150,0,0,0,0,0,1,0,-1.1666666666666667,0.0,150,25.0,0.007499625018749,0.0,6.2,0.0012499375031248,0
100000,1,1,2,32,0,0,0,0,0,0,81210,78785,69138,69604,69448,69744,3019,2600,3100,3000,3000,3000,0,0,0.0,0.0330007869418424,3100,2953.1666666666665,0.7878421215787842,1.11263086987795,32.0,0.7298743679229873,0
240000,1,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2.0,0.0,0,0.0,0.0,0.0,86.4,0.0,1
130000,1,4,2,37,0,0,0,0,0,0,22335,23040,20487,21497,21617,22268,1617,1644,1654,774,1000,1021,0,0,0.0,0.036003349148758,1654,1285.0,0.1772294059276467,1.0210285714285714,48.1,0.168260244151968,0
170000,1,1,2,48,0,0,0,-1,0,0,6203,9932,-157264,166969,164040,166416,5079,0,332809,6000,6000,6100,0,0,-0.1666666666666666,-2.116257479508848,332809,59331.333333333336,0.0584231857459662,0.1044563319880326,81.6,0.3493077491701029,0
60000,1,2,1,42,2,2,2,2,2,0,4136,6355,7604,7603,7332,7712,2300,1500,270,0,500,500,2,5,1.6666666666666667,0.0,2300,845.0,0.1059149014183097,0.6090114852262688,25.2,0.1131703360499547,1
200000,1,3,1,42,0,0,0,2,0,0,151392,148467,153409,145476,119025,115255,7000,14834,0,4575,4180,4634,2,1,0.3333333333333333,0.0,14834,5870.5,0.7423312883435583,1.0904193126297972,84.0,0.6941831957506879,0
210000,1,2,1,48,0,0,0,0,0,0,186004,169351,163576,115854,111606,120885,8100,7000,4000,5000,105015,4100,0,0,0.0,0.024453315563924,105015,22202.5,0.8064294931928896,1.28680636747909,100.8,0.6883110080428189,0
100000,1,2,2,35,0,0,0,0,0,0,95271,97243,99400,88037,59213,56651,3558,3803,3146,2514,3000,2500,0,0,0.0,0.0285558508825734,3803,3086.8333333333335,0.972420275797242,1.1528878365377828,35.0,0.8263500698326349,0
380000,1,1,1,37,0,0,0,0,0,0,83852,88996,77202,70542,65765,58355,13014,5068,2100,1947,2000,1600,0,0,0.0,0.0272010155045788,13014,4288.166666666667,0.2341993836858324,1.131305681353127,140.6,0.195048609521203,0
240000,1,1,2,38,0,0,0,0,-1,2,6865,2519,6646,-1776,3235,1612,2000,6500,0,5011,0,1834,2,1,0.1666666666666666,-2.8230985915492957,6500,2557.5,0.0104957896008766,2.155754435547182,91.2,0.0132645280644663,0
150000,1,2,2,33,0,0,2,2,2,2,53224,57297,52714,56329,57311,56265,5000,0,4500,2500,0,2500,2,4,1.3333333333333333,0.0,5000,2416.6666666666665,0.3819774534836434,0.9585707167428096,49.5,0.3701530878683031,0
60000,1,2,2,35,0,0,0,0,2,0,34604,35625,36701,39048,37269,38000,1900,1953,3300,0,1430,1300,2,1,0.3333333333333333,0.0,3300,1647.1666666666667,0.5937401043315945,0.938400835242912,21.0,0.6145647572540457,0
350000,1,2,1,37,0,0,0,0,0,0,219376,221056,224591,255247,259512,283724,7669,7957,35300,9247,29459,20000,0,0,0.0,0.0349580858522087,35300,18272.0,0.6315867668949517,0.8993817611334927,129.5,0.6969056278886822,0
300000,1,1,1,33,-1,-1,-1,-1,-1,-2,250,1280,0,320,0,0,1280,0,320,0,0,0,-1,0,-1.1666666666666667,0.0,1280,266.6666666666667,0.0042666524444918,0.8081896551724138,99.0,0.0010277743518632,0
160000,1,3,1,42,-1,0,0,0,0,0,75847,89094,88956,62768,64410,82919,30000,4326,4000,3000,20000,3500,0,0,-0.1666666666666666,0.042209358417752,30000,10804.333333333334,0.5568340197873763,0.9807801724137932,67.2,0.4833240625579423,0
130000,1,1,2,37,0,0,0,0,0,0,91390,88381,89091,91212,29441,29683,5000,3424,4193,1042,1100,1080,0,0,0.0,0.011423810202493,5000,2639.8333333333335,0.6798486165491034,1.308050495701377,48.1,0.5374291992625698,0
50000,1,3,2,38,0,0,0,0,-2,-2,4269,5478,6190,0,0,0,1288,1000,0,0,0,0,0,0,-0.6666666666666666,0.0,1288,381.3333333333333,0.1095578088438231,1.6065985071818354,19.0,0.0531222708879155,0
270000,1,2,1,40,0,0,0,0,0,0,42598,44610,46666,48685,49574,50622,3036,3092,3111,2000,2000,2000,0,0,0.0,0.0395077336388598,3111,2539.8333333333335,0.1652216102903322,0.9039011744901172,108.0,0.1745394770142826,1
90000,1,1,2,36,0,0,0,2,0,0,87678,84296,53990,51752,50346,48811,3573,5100,0,200,20,1146,2,1,0.3333333333333333,0.0,5100,1673.1666666666667,0.9366118154242732,1.3958538416839357,32.4,0.6979052084606469,0
240000,1,1,1,37,-2,-2,-2,-2,-2,-2,4081,7608,154353,9617,11360,3842,7644,155142,9661,11489,3870,3539,-2,0,-2.0,0.0625898907705663,155142,31890.833333333332,0.031699867917217,0.128288284512252,88.8,0.1325418088535742,0
450000,1,1,1,45,0,0,0,0,0,0,201015,177028,136434,126121,115050,105901,10000,6000,5087,5000,5000,5000,0,0,0.0,0.0338927520349773,10000,6014.5,0.3933946813451525,1.399899019795602,202.5,0.3190915131299708,0
280000,1,1,2,36,-1,-1,-1,2,-1,-1,10831,4211,3057,1333,302,5419,4216,4585,0,302,5419,1005,2,1,-0.5,0.0,5419,2587.8333333333335,0.0150392320027428,2.5830120434039507,100.8,0.0149719703382011,1
270000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2.0,0.0,0,0.0,0.0,0.0,102.6,0.0,0
10000,1,3,2,46,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,3,6,2.6666666666666665,0.0,0,0.0,0.104989501049895,0.9990485252140818,4.6,0.104989501049895,1
50000,1,1,3,37,0,0,2,0,0,0,45553,49457,47080,45833,45310,6313,6324,0,1200,1000,126,1000,2,1,0.3333333333333333,0.0,6324,1608.3333333333333,0.989120217595648,1.140954782260219,18.5,0.7984706972527215,0
100000,1,1,1,33,0,0,0,2,2,2,34139,38219,42604,44607,45576,46495,5000,5000,3000,2000,1800,1600,2,3,1.0,0.0344115622849277,5000,3066.6666666666665,0.3821861781382186,0.8139767769008845,33.0,0.4193958060419396,0
190000,1,1,2,32,0,0,0,0,0,0,183594,191367,192221,136916,99307,98753,15000,7171,5427,4000,3518,4758,0,0,0.0,0.0282329806161625,15000,6645.666666666667,1.0071894358450746,1.2210241153493158,60.8,0.7913625016008687,1
240000,1,1,2,33,0,0,0,0,0,0,85603,63733,61710,50106,18874,18994,2500,3354,1800,1000,1200,2000,0,0,0.0,0.0199572913964116,3354,1975.6666666666667,0.2655530601955825,1.7176365934734774,79.2,0.2076519125614754,0
220000,1,1,1,33,0,0,0,0,0,2,171182,175334,179024,183050,207481,204082,7000,6500,7000,27640,0,16000,2,1,0.3333333333333333,0.0,27640,10690.0,0.7969691046858878,0.9169162592096302,72.6,0.8485969003171198,0
500000,1,1,1,42,0,0,0,-1,-1,0,47556,36675,9739,579,53599,25276,2016,1049,767,87150,931,1068,0,0,-0.3333333333333333,0.0173694029850746,87150,15496.833333333334,0.0733498533002934,1.645251686559419,210.0,0.0578078843842312,0
300000,1,1,2,32,0,0,2,2,-1,0,8077,10566,11293,12000,3458,56338,2800,1200,1200,9427,55000,2000,2,2,0.5,0.0354993876355632,55000,11937.833333333334,0.0352198826003913,0.4763411901157876,96.0,0.0565175893858131,1
500000,1,1,2,30,-2,-2,-2,-1,-1,0,3317,22426,12762,11692,184515,168259,11393,25742,18076,184637,841,37384,0,0,-1.3333333333333333,0.004557870320189,184637,46345.5,0.0448519102961794,0.0493874340222891,150.0,0.1343233980198706,0
200000,1,1,2,30,-1,-1,-2,-1,0,0,8985,247,6015,34314,23403,-1839,805,6144,34418,230,1839,0,0,0,-0.8333333333333334,-0.0,34418,7239.333333333333,0.0012349938250308,0.7578974005707779,60.0,0.0592705369806484,0
260000,1,2,2,31,0,0,0,0,0,0,3113,3117,2924,2784,2413,902,1300,1100,1000,300,0,1261,0,0,0.0,0.0,1300,826.8333333333334,0.0119884154291714,1.2240644865325383,80.6,0.0097775264966929,0
