sample_id,true_label,model_prob,mcdm_ensemble,final_risk_score,model_prediction,mcdm_prediction,final_prediction,mcdm_topsis_equal,mcdm_topsis_weighted,mcdm_saw_equal,mcdm_saw_weighted,mcdm_wpm_equal,mcdm_wpm_weighted,mcdm_vikor_equal,mcdm_vikor_weighted,criteria_Payment_Behavior_Risk,criteria_Financial_Capacity_Risk,criteria_Severe_Default_Risk,criteria_Interaction_Risk,criteria_Other_Risk
2725,0,0.1521576,0.3511115614768937,0.23173918889749348,0,0,0,0.9269197133522291,0.8938025561705023,0.07534692913684471,0.11150956172339463,0.25540489429116986,0.18470461536573762,0.07260992791551958,0.07260992448698761,-0.773305,-0.4235668,-0.27505338,-0.01445821,-0.24961565
2726,0,0.14527744,0.34261562515807015,0.22421271588211006,0,0,0,0.9423327527629857,0.8922330391821676,0.05362914427363674,0.10298175845031973,0.23343049687645787,0.17413410136761348,0.057493817418617185,0.05749381406926918,-0.7520789,-0.48321193,-0.2774038,-0.014917431,-0.26274043
2727,0,0.2489024,0.3975481472267351,0.3083607080321964,0,0,0,0.8156562821798672,0.7506977824227433,0.2092457896848663,0.2420150956881781,0.3774382274564038,0.3055770558156326,0.2028785146691401,0.20287850965896423,-0.3871377,-0.28636095,-0.22474183,-0.0054018297,-0.2190533
2728,0,0.18991673,0.38011831355716164,0.26599736933956697,0,0,0,0.8560967303068514,0.866366590493147,0.1620944907083598,0.16106499825103823,0.32120398174867515,0.22399425660898806,0.14057294606677978,0.1405729420986415,-0.7608657,-0.19894332,-0.26102912,-0.011350341,-0.23658367
2729,1,0.8572741,0.6065341082347627,0.7569781242661952,1,1,1,0.19190881732167858,0.12577492122403353,0.8409462427686999,0.8493822162533775,0.8757329760979963,0.8579706524944558,0.7394477857914954,0.7394477892212686,1.2314512,-0.039995186,0.6735801,0.012430683,-0.10285555
2730,1,0.6663353,0.47996931195979486,0.5917889194517341,1,0,1,0.4619816839674941,0.36685165493429894,0.5832913811265422,0.6143143292971858,0.6276862193340857,0.5981669353370224,0.3868073883985003,0.3868073843512171,0.5869672,0.21054117,-0.15509279,-0.010324576,0.04134474
2731,1,0.37642092,0.4132320233341595,0.3911453733109053,0,0,0,0.6780265560792467,0.6853765962373938,0.3581506032432129,0.3541270859676362,0.4865163484542264,0.3899584752736476,0.16438230348774963,0.1643823116652112,-0.34913373,0.14268595,-0.1840418,-0.02776856,-0.10472985
2732,0,0.43265608,0.4774600343290836,0.4505776793314564,0,0,0,0.5739256735793257,0.646817758015001,0.46590842323454107,0.39450491961974987,0.4973559357220828,0.3935217244772974,0.4243365357140198,0.42433652849674564,-0.26454693,0.23531142,-0.23215118,0.0072147218,-0.035070833
2733,0,0.4536274,0.4663995091031648,0.45873624817175296,0,0,0,0.5716122850318568,0.6300048174937926,0.46828629525958887,0.4119330035150982,0.5170628459854195,0.4161161782532325,0.36476631469501186,0.36476630930242404,-0.21754456,0.21726984,-0.21461338,-0.0030160237,0.013658685
2734,0,0.58379,0.46690341714867223,0.5370353932533593,1,0,1,0.5301660087482847,0.435847163628426,0.5115891209727835,0.5463699946769155,0.5718227969371574,0.5364029317696762,0.36910472603113437,0.36910473214792117,0.39529693,0.25161618,-0.18375432,-0.009660966,-0.13336653
2735,1,0.30497777,0.4643958709873488,0.3687450250879022,0,0,0,0.7025939615800956,0.7791335744799188,0.31471980991307513,0.2646162388359059,0.3877613837969436,0.2776021676432811,0.4359252184492089,0.43592522162296177,-0.65402186,-0.16821033,-0.25010833,-0.023545936,0.25396103
2736,0,0.18647683,0.39228465641924154,0.26879996154860025,0,0,0,0.8385222219065802,0.8780542771051469,0.17198393959496328,0.15062832569582166,0.32395177787736806,0.2169938415324165,0.19125009954678912,0.1912500942290349,-0.8008698,-0.27671495,-0.24986924,-0.0037873185,-0.16004658
2737,0,0.46293378,0.4587009172591037,0.46124063416133193,0,0,0,0.5778107604019711,0.6489441207620885,0.4611469077056094,0.4153375761151319,0.6082589074290389,0.47401931121484264,0.26151769163236394,0.26151769903490263,-0.28553292,-0.25538787,0.39654943,-0.02252201,0.0001355093
2738,1,0.3429302,0.45902214697459426,0.3893669833797577,0,0,0,0.6258929471737447,0.7519584288394463,0.40583305454437024,0.3037211414409162,0.42972711623302756,0.3036409344513383,0.38710459143897874,0.3871045842890548,-0.5956826,0.11301087,-0.25599945,0.006713852,0.06347356
2739,0,0.2639999,0.4027794347300373,0.31951172833022445,0,0,0,0.7585779450570362,0.8017644009125806,0.2668295057672284,0.2380688521723983,0.39999469079186084,0.28599136145922815,0.1821385198938053,0.18213851648527166,-0.6436129,-0.12545745,-0.2249424,-0.014397146,-0.035092123
2740,0,0.3214821,0.43007350483222795,0.3649186601983865,0,0,0,0.6740046441094192,0.7591364629451797,0.3540093994361181,0.2944234172327197,0.4239600980852861,0.3031449064990045,0.27239091512812913,0.2723909213627729,-0.63303536,0.24522692,-0.24175297,-0.015041676,-0.12058674
2741,0,0.23273273,0.4036069063975776,0.3010824083739267,0,0,0,0.7916029775556033,0.8250677271602497,0.23195179387939502,0.2093616562111524,0.37618769670674285,0.2662342973613402,0.2019972635002073,0.20199725889778627,-0.67803055,-0.13083951,-0.23563117,-0.007723514,-0.15893939
2742,0,0.15255268,0.37296968295645433,0.24071948516158945,0,0,0,0.8999081936117843,0.9095143721036061,0.10130573880316751,0.10780436503858451,0.2796737660550913,0.1884990158295794,0.14185791265537095,0.1418579075992422,-0.8359999,-0.3827776,-0.25701103,-0.0053151157,-0.25183567
2743,0,0.27553087,0.4173742693020091,0.33226824149899425,0,0,0,0.7000752598436308,0.8140149653941793,0.3237003901946157,0.24177116595525608,0.3977144796652441,0.2570345439099066,0.24528032197477773,0.2452803176518398,-0.8032506,0.12866089,-0.2416205,-0.009238688,-0.059511125
2744,0,0.27698556,0.4016469341927456,0.3268501131698961,0,0,0,0.7584353228786136,0.7640051025935546,0.2692508259398463,0.2628513530763418,0.38003648587565125,0.29306110424604453,0.1924813808548393,0.19248137718553934,-0.5187993,0.0055625634,-0.26185852,-0.012892156,-0.18969677
2745,1,0.863238,0.6065646173628588,0.7605686331618794,1,1,1,0.21456867450642797,0.11294352237188107,0.8084614485541893,0.8614943885090964,0.860795138731262,0.8723415669153526,0.7313585969531116,0.7313586005637992,1.2554754,-0.01536586,0.64237255,-0.01727543,-0.040979415
2746,0,0.34267634,0.45881961692973616,0.3891336665932522,0,0,0,0.6957602659239599,0.726546644803941,0.32898886164289665,0.30882876493690936,0.42466352480105973,0.33019318747488646,0.3904391749502199,0.390439179037397,-0.4558135,-0.15806788,-0.23078105,-0.026132861,0.20118448
2747,0,0.17169918,0.36290119294128254,0.24817999036630564,0,0,0,0.8481217680547195,0.8901910109085693,0.14276976567312594,0.1243818000176751,0.2102742617260263,0.14523082883560226,0.1428090999644014,0.1428090955886903,-0.8659048,-0.37392572,-0.31207126,-0.009124838,-0.03082639
2748,0,0.25213957,0.40605873008859117,0.31370723303275094,0,0,0,0.7771843757980881,0.7965601065762432,0.24671917158182954,0.2309465895555208,0.3861470570944466,0.28486371534690674,0.20952523520177602,0.20952523062982667,-0.58582944,-0.18183011,-0.23407215,-0.007873122,-0.095849805
2749,0,0.2773977,0.4212375799909163,0.33493365625917626,0,0,0,0.7305664570431796,0.7905397263138233,0.2961601214068955,0.25189031419586483,0.41626053852789285,0.2969225608823784,0.24687429032513725,0.2468742854853098,-0.62074727,-0.06350195,-0.22266427,-0.0063345227,-0.062379442
2750,0,0.27056614,0.4054673175136998,0.32452661435289204,0,0,0,0.7884559091525518,0.7316946435695645,0.23850709071664455,0.2637316770432563,0.39227068417290456,0.319456448972097,0.22453886670419687,0.22453886155038785,-0.3485341,-0.23574579,-0.22949846,-0.004565857,-0.19162868
2751,1,0.27992645,0.42109070295152434,0.33639215657733823,0,0,0,0.7186668740794646,0.795807136201884,0.30741271967407013,0.2519346799961224,0.4111090071310836,0.2870416876950842,0.24782622288754974,0.2478262182116466,-0.66629165,-0.0016656546,-0.23285504,-0.0072519174,-0.054982334
2752,0,0.15758523,0.3472336312718882,0.2334445985391813,0,0,0,0.9247190136616565,0.8819228171518372,0.07807819193840404,0.11990248345040097,0.2588833617562544,0.19087548706090154,0.058024274350738245,0.05802427140622596,-0.7417444,-0.4461173,-0.26908675,-0.017168924,-0.2204103
2753,0,0.37642238,0.5057455175880498,0.4281516352798107,0,1,0,0.5871534045777094,0.7073413912877372,0.45086196752101715,0.33905045983565574,0.49661055810230537,0.36396794644214375,0.5439475948802646,0.5439475838175436,-0.41710633,0.08122687,-0.21223053,0.028740373,-0.0036123982
2754,0,0.2105275,0.36956525488416736,0.2741426046439822,0,0,0,0.8433609965032367,0.815098606197475,0.1690739031041486,0.1899323438737295,0.26197666473073866,0.20814716313812584,0.1436926216535619,0.1436926177154694,-0.58971894,-0.28646845,-0.30503282,-0.01149464,-0.1472544
2755,0,0.16349834,0.3734802839797103,0.2474911217944369,0,0,0,0.8860747577245973,0.898814520807121,0.12008460135045218,0.12230233755605177,0.2958206715215497,0.19918755716170472,0.13369133215353307,0.13369132766488065,-0.8254481,-0.3577805,-0.25028735,-0.008484205,-0.2086466
2756,0,0.8644295,0.6064139154041669,0.7612232504878387,1,1,1,0.16548723254339298,0.12276901017930283,0.8477338999124925,0.8553755509380472,0.8919571109421024,0.8725811420467819,0.7248923809575231,0.7248923848260315,1.189013,0.0140700005,0.6078787,-0.00036446238,0.023759874
2757,0,0.5270696,0.49226137331613223,0.5131463501115177,1,0,1,0.523872375012431,0.5648976087887271,0.5200481699564617,0.4709272552102469,0.5704915361641478,0.47689110052536865,0.4387282222134638,0.4387282270875147,-0.027431063,0.1618853,-0.18051124,-0.005283567,0.14150465
2758,0,0.7678015,0.5745833720058477,0.6905142806089034,1,1,1,0.2600422326346639,0.3477860980707096,0.7565913429921357,0.6964560386075113,0.8307489965920435,0.7366288726993806,0.5952310288043621,0.5952310335715237,0.47936854,-0.022558315,0.62921184,-0.011080089,0.102777235
2759,0,0.3643903,0.3866570899694419,0.37329703906413936,0,0,0,0.746252465104128,0.6319010934120506,0.29355818522074384,0.3657906724695078,0.4615540849291995,0.40997355423695764,0.09457752312225802,0.09457753192423335,-0.1313304,0.11204483,-0.1798214,-0.035433073,-0.34003967
2760,0,0.14202312,0.3354749133474619,0.21940383514908912,0,0,0,0.9527819388370284,0.8844936323005532,0.03828785981367899,0.10036748822253402,0.2146042006338736,0.16625674304148647,0.047134415275671124,0.04713441197346058,-0.71651214,-0.5403937,-0.2662382,-0.015188338,-0.27847576
2761,0,0.24264234,0.38402789660135955,0.2991965763880414,0,0,0,0.8174559223576605,0.7984754614193212,0.21403070386937295,0.22769523851775766,0.38457803526844114,0.2895947154519081,0.11857002423278785,0.11857002182296844,-0.58150345,-0.1267172,-0.22536033,-0.020017078,-0.20286931
2762,1,0.9051495,0.6702865286087945,0.8112043588724118,1,1,1,0.14183656893411573,0.07282210728700664,0.9240538662639181,0.9410470157870927,0.9148485253004549,0.9219863231462102,0.9151235103291028,0.9151235113867092,1.459348,-0.11835042,0.8421934,0.00068181334,0.053704735
2763,0,0.30041617,0.42581817053375204,0.35057697412418354,0,0,0,0.7331435046430883,0.7297461222335423,0.2953841560282626,0.28514344702138406,0.42299333394940847,0.33276251384187266,0.2762238830838936,0.2762238773598753,-0.38683522,-0.14693153,-0.2249637,-0.0013318276,-0.103475116
2764,0,0.16275187,0.35907510163879736,0.24128116465606828,0,0,0,0.86710391224859,0.9116738498548789,0.13042541399912277,0.11138763118802755,0.2491905159850037,0.15685553150839343,0.10541973380486457,0.10541973033459265,-0.94309425,-0.32381248,-0.29264346,-0.014221545,-0.08234206
2765,1,0.24088572,0.4011879498955159,0.3050066236733019,0,0,0,0.7232978976079056,0.8527703508304738,0.29547548186233175,0.19996764762181599,0.3701115548818469,0.20891112739689516,0.2143308329340532,0.21433082904616305,-0.97693384,0.117890105,-0.23245794,-0.011733718,-0.06281502
2766,1,0.59032583,0.5266310774204996,0.5648479363488303,1,1,1,0.4534529200694613,0.5069631610907487,0.6033829224670623,0.5213717873836621,0.601043784234875,0.5077076121950633,0.5706306484544104,0.5706306392333871,0.14029744,0.18019101,-0.19301099,0.018619824,0.20099482
2767,0,0.3719101,0.42971849912042154,0.3950334657177716,0,0,0,0.6631218516539312,0.6848405867743096,0.3699970724671148,0.3512933804857006,0.4609275357580541,0.36847013264800016,0.25099579898495805,0.25099580574841374,-0.35593402,0.21688123,-0.22589365,-0.017073562,-0.1602318
2768,0,0.79387105,0.6034292237874163,0.7176943404243903,1,1,1,0.1706645209236483,0.3389352333398409,0.8414109292646702,0.7203928164576411,0.8889365588157461,0.7591696472557223,0.6792660769682741,0.6792660808796369,0.47291115,0.061101973,0.6630722,0.013654704,0.11945888
2769,0,0.34610006,0.4865644675170868,0.40228583620689273,0,0,0,0.6146610349925201,0.7540134257818595,0.4164272436432067,0.2970409086234095,0.4282136325310182,0.2992501314765401,0.5050007427552011,0.5050007453254743,-0.5934764,-0.08821096,-0.2514097,0.013771903,0.26487815
2770,0,0.31051874,0.4762850490201591,0.3768252645726633,0,0,0,0.7061397690166198,0.7809678927451065,0.31163704414877114,0.26822776664432946,0.4118242668285882,0.29122787768240277,0.4667686532328514,0.46676865599625694,-0.6773138,-0.17809172,-0.21264023,-0.03391851,0.28604862
2771,0,0.3295708,0.44438369949956624,0.375495971760352,0,0,0,0.6607364503512994,0.7525275824370261,0.36790430012417774,0.3020926113781238,0.43253298101097104,0.30879962823225615,0.32536937962658496,0.3253693851099049,-0.6261914,0.28708798,-0.23729222,-0.012834974,-0.13911662
2772,0,0.4853285,0.5133245577940487,0.49652694426096056,0,1,0,0.5104042071556552,0.6547332563559206,0.541665684614952,0.41910846685598446,0.5360962451809258,0.401348184272552,0.5274313057362476,0.5274313092750643,-0.37413418,0.29343522,-0.21462177,0.0017164357,0.21668085
2773,1,0.88472706,0.6350026041900141,0.7848373258366197,1,1,1,0.06857236664663274,0.1179240746109774,0.9430316259128712,0.8815849480086448,0.9562652130688372,0.8989554277757486,0.7977522340945172,0.7977522369976395,1.1367294,0.056743942,0.72053736,0.019282002,0.08646346
2774,1,0.24549697,0.401976757021043,0.308088889825858,0,0,0,0.7226407075468002,0.8445834278391124,0.2969299513907857,0.20821729307265804,0.37541517899648114,0.21924510363321015,0.21079354245297138,0.210793538698011,-0.9439364,0.15654089,-0.23359892,-0.012466952,-0.107534334
2775,0,0.29815853,0.3929657676304419,0.3360814229045327,0,0,0,0.7839698284989147,0.7040649784927733,0.2516638903389453,0.29431084287807785,0.41730542275583454,0.3484836189451457,0.15388736110608664,0.1538873582962453,-0.28929314,-0.14519773,-0.21552832,-0.017689263,-0.20659412
2776,1,0.42057258,0.4241013725899494,0.421984114261581,0,0,0,0.6559772513333075,0.5973530170261573,0.38007431902022704,0.40678410861690095,0.48786390917215633,0.4265875811555373,0.2315276993007862,0.2315276963870783,-0.060053576,0.18462099,-0.20686927,-0.016944861,-0.23939687
2777,0,0.15472789,0.37266924694217024,0.24190443640961956,0,0,0,0.8421124089549805,0.9411978092481175,0.16257777103269755,0.09194334197863097,0.2857970587376965,0.12821625350755791,0.16672327664229714,0.1667232718862625,-1.1535816,-0.17328028,-0.22050497,-0.0070054205,-0.16183841
2778,0,0.39185625,0.47052359126971566,0.4233231913763936,0,0,0,0.605783304467101,0.6923047484121345,0.42977055016778376,0.35004280824786016,0.4846003561334972,0.3682165119517666,0.40671265649468474,0.4067126491750278,-0.37042308,-0.02583979,-0.2182191,0.0077148653,0.14903042
2779,0,0.40747797,0.4646900937935624,0.43036283139311926,0,0,0,0.592401706290119,0.6961949949794531,0.4449738877542895,0.361919119442102,0.4751121766512897,0.3573150216204855,0.37555523927014917,0.37555524446041544,-0.44247195,0.17186497,-0.23745334,-0.006013983,0.12145254
2780,0,0.48104584,0.4615196887590305,0.47323538080604144,0,0,0,0.6016258292200636,0.5759137045228593,0.43663313987127794,0.44894001768828384,0.5374255116743601,0.46700055029767373,0.3324418454738113,0.3324418516822679,-0.04555139,0.25725543,-0.1728863,-0.0279224,-0.10496884
2781,1,0.86242527,0.6135077832543236,0.7628582739195578,1,1,1,0.14949111128272258,0.14436406252963288,0.8830881255632702,0.8457202213214585,0.9037945516332074,0.8574955919245077,0.7490775600040421,0.7490775631206702,1.127411,-0.0632976,0.7067759,0.020299532,0.026171727
2782,0,0.14584315,0.34902706665340033,0.22711671858049617,0,0,0,0.9089317201703584,0.913585468898471,0.07893938187347938,0.09305145418451174,0.2229104956846553,0.15265501997709618,0.08463023750088493,0.08463023376924719,-0.87201434,-0.4621502,-0.29123864,-0.012783669,-0.14761701
2783,0,0.18707599,0.36212283172234083,0.25709472963422214,0,0,0,0.8613369301204674,0.8619784968774216,0.1448023099334742,0.15335808833648343,0.2692998670494522,0.19545696888933936,0.10439347037406112,0.10439346718850281,-0.7461828,-0.33372757,-0.29205376,-0.01577022,-0.099608764
2784,0,0.49929842,0.44373151630094104,0.4770716606375792,0,0,0,0.5906899839027095,0.5331499617855512,0.44794478349434386,0.46575257547187177,0.5300745789217465,0.4733868153800718,0.29068408679942354,0.29068408328517337,0.1208841,0.10381647,-0.19972362,-0.013508655,-0.032495067
2785,0,0.1829712,0.3559800327920443,0.25217473123882317,0,0,0,0.8883568568445366,0.8386006826514063,0.116988302463361,0.15699963627316352,0.26032168054017557,0.20388962919683093,0.09748797580878914,0.09748797235586137,-0.62659943,-0.40720636,-0.29000738,-0.014267094,-0.17648591
2786,1,0.2729313,0.4148693389206693,0.3297065201008147,0,0,0,0.7451423632797818,0.7721247864343196,0.2742734625043368,0.24912255386252194,0.3780083173208318,0.2859041322626285,0.2550817577502302,0.25508175228886887,-0.5221962,-0.2294234,-0.25320807,-0.0028610649,0.009667704
2787,0,0.3559612,0.4598493184020802,0.3975164614268416,0,0,0,0.6447129066086614,0.7064363028607196,0.38607640681715716,0.3243402953321657,0.4484717566650683,0.34498319661590776,0.39134686516158795,0.39134685755056553,-0.37664202,-0.07249217,-0.2388368,0.00931757,0.06749547
2788,0,0.8743358,0.6255052902153616,0.7748036351939633,1,1,1,0.09419281284958342,0.13769902428513411,0.915430696892423,0.8620480639344992,0.9385452939137252,0.8824172251677952,0.7688004844764811,0.7688004876505502,1.0793909,0.052358232,0.70799476,0.013941846,0.06794466
2789,0,0.51493865,0.4398957430015433,0.4849215065912576,1,0,0,0.5775365360003986,0.5329353968561263,0.46161314084418437,0.47670098642959746,0.5418336518342185,0.4828710131138714,0.2570627011312506,0.25706269885812727,0.09918256,0.17207079,-0.19179025,-0.020462899,-0.0174481
2790,0,0.23480968,0.41448375556724726,0.30667931725127484,0,0,0,0.7439758534956655,0.8436629772166935,0.27517209597451864,0.20389775472326424,0.3698908584411811,0.23394873302009514,0.2544827139029349,0.2544827084696163,-0.84806097,0.08360832,-0.24665143,-0.0030476798,-0.18541811
2791,0,0.18661694,0.40440300405058954,0.27373137295259514,0,0,0,0.7426905352409223,0.9033725468107678,0.2505404933067762,0.11809728265061545,0.2848959476062934,0.12310541050579524,0.31698334485104596,0.316983348974185,-1.1585995,-0.27103612,-0.24122891,0.0075952676,0.17290474
2792,0,0.464603,0.5015944486354375,0.4793995835580263,0,1,0,0.5588134913249445,0.6264172789023079,0.48270460937309223,0.42396851506768063,0.536232121001766,0.4287654776238388,0.48769615880917244,0.4876961626922286,-0.24352936,0.37709507,-0.19110371,-0.007417909,-0.09508987
2793,0,0.66684276,0.5313275632469294,0.612636710294423,1,1,1,0.4097224798720441,0.4081209599173705,0.6463904247356372,0.5998192853211767,0.6561102867584344,0.5861285130264964,0.5668430137010069,0.5668430053444994,0.43246824,0.24158476,-0.15345342,0.0138665885,0.14125332
2794,0,0.4342239,0.45351976622581247,0.4419422525939932,0,0,0,0.6019575813073066,0.6204999627177289,0.4350049516729626,0.4040720081478313,0.4734646571994975,0.39538272566906535,0.34910092645221996,0.34910092095889156,-0.15956719,0.2080005,-0.24803384,-0.0024604728,-0.08079757
2795,0,0.18559183,0.367743354887469,0.25845244550732904,0,0,0,0.8579128896769626,0.8695431476331816,0.14808100461033114,0.14931606481980267,0.29638346361775125,0.207160728760155,0.11247699793434839,0.11247699456213126,-0.7741493,-0.35628513,-0.26603067,-0.014726702,-0.08594028
2796,0,0.8727091,0.6101889074427752,0.7677010560267317,1,1,1,0.08713328073616528,0.13919624674130424,0.9110153506837256,0.8574659169369949,0.9403834780407668,0.8820914415628723,0.7105810715749099,0.7105810634942429,1.0671383,0.0948163,0.61787546,0.01267005,0.11440621
2797,0,0.9096327,0.6680752569833801,0.8130097482363148,1,1,1,0.0876636072421299,0.044528280192403846,0.9375390658750627,0.9505445988804804,0.9474588661093517,0.9495738646043453,0.9086633993753496,0.908663401138679,1.4943656,0.020223472,0.6477142,0.0028666826,0.12576582
2798,0,0.15088585,0.3504352711443062,0.23070562155262453,0,0,0,0.9191520299683476,0.8887954859458602,0.07233861829261401,0.10778796367631663,0.24107544378487258,0.17664550021539932,0.08608214147796035,0.08608213759355657,-0.76000726,-0.5206211,-0.25217888,-0.011907955,-0.20117554
2799,0,0.37021205,0.42900276934044107,0.39372835161263364,0,0,0,0.6533094444090848,0.7105744749869395,0.3809299706100946,0.3393680130985345,0.4817208006663539,0.3672241689240111,0.23017436201453984,0.23017435913969372,-0.44222057,0.11890488,-0.19919299,-0.017254028,-0.0097648855
2800,0,0.34754682,0.47503258854052843,0.3985411368604558,0,0,0,0.6135977902689707,0.7637405876622849,0.4189746038156983,0.29857679646840707,0.4397932880489062,0.2979568903080673,0.44669933659570155,0.446699340252511,-0.66395706,0.04831768,-0.24265316,0.0041667083,0.20606534
2801,0,0.35894504,0.4904325281214868,0.4115400453262391,0,0,0,0.6185612542793915,0.7358010343631015,0.4126594061841995,0.31161506887909474,0.4558146927946132,0.32785462794819975,0.5048700974146167,0.5048701000125708,-0.5183837,-0.13228564,-0.22314176,0.008780731,0.2668638
2802,0,0.531456,0.49641960324257195,0.5174414553698284,1,0,1,0.5091701085765947,0.5780115855232922,0.5389358490460899,0.4708100245529415,0.5529445599804558,0.455748139022984,0.45665596981483064,0.4566559745710085,-0.09562701,0.27154762,-0.21160822,-0.005094041,0.14855172
2803,0,0.33923182,0.4714917703030222,0.3921358113907859,0,0,0,0.6424832363176471,0.7281391212609878,0.3874110854642008,0.3070907483944265,0.44260597231583304,0.33015743879847315,0.44098344534124584,0.44098343626569836,-0.44298095,-0.06523662,-0.24126647,0.01752483,0.047018863
2804,0,0.19729812,0.39797379907697805,0.2775683972705617,0,0,0,0.8473981412752425,0.8344640988513415,0.16819214623414835,0.17661391332263512,0.3386119615815179,0.25096929820088276,0.2131489318337731,0.2131489258029611,-0.6223234,-0.27823654,-0.24279656,0.00025295187,-0.27838492
2805,0,0.3567756,0.4096630095887014,0.3779305767793587,0,0,0,0.7359212957769452,0.6046249948178853,0.29683453718895036,0.3584593799043385,0.42390772338111793,0.3828988044824101,0.2483236259320708,0.2483236210830763,0.010837332,-0.13758104,-0.23749168,-0.0061557125,-0.23721613
2806,1,0.5563393,0.44537398035488324,0.5119531862543496,1,0,1,0.5633711346607881,0.4640359621217355,0.4758755965981939,0.5194265332294126,0.5744888372378314,0.5331261347218066,0.2787253285351491,0.2787253258665924,0.3221557,0.10791608,-0.15307897,-0.01819067,-0.050704338
2807,0,0.26925895,0.3910651935418089,0.3179814570458587,0,0,0,0.8085704497522108,0.6855923300856637,0.2096434644782963,0.2719726743674973,0.34103339730153764,0.30135820135831787,0.22849074837391464,0.22849074261028765,-0.17682767,-0.34640494,-0.26466906,-0.0011390685,-0.22756515
2808,0,0.30514085,0.4713582584470534,0.37162782109618286,0,0,0,0.6426256510261521,0.8011494861746971,0.3831239286337025,0.2560858788211198,0.43218118931820876,0.27572158287668463,0.4473905020192441,0.4473905052561098,-0.75877726,-0.10355862,-0.21547289,0.009790406,0.2268624
2809,0,0.26494312,0.408766854264805,0.32247262734511273,0,0,0,0.752017911702161,0.7852262036836264,0.27132598816460174,0.2452317581736718,0.35681389452412027,0.267217050362085,0.23379057904887873,0.23379057417552887,-0.5851198,-0.032792978,-0.27731794,-0.006154134,-0.13726833
2810,0,0.42449203,0.5124440983964068,0.45967287604145457,0,1,0,0.5525918278299786,0.6694904837238105,0.49218948612259306,0.3725029767567283,0.4971533954411871,0.37622162319004204,0.5729075490274259,0.5729075378082927,-0.31198758,-0.023243118,-0.23072876,0.029646972,0.2137321
2811,0,0.35706952,0.48611301874831747,0.4086869356859344,0,0,0,0.6218631409592337,0.7122465163348495,0.40969294566926007,0.3191498008007083,0.46837027799734754,0.3499482988776908,0.49064782566764714,0.4906478154885895,-0.39176804,-0.17134139,-0.21177019,0.023731431,0.14482191
2812,0,0.55297154,0.4673282701357625,0.5187142451041707,1,0,1,0.5298504530911621,0.5035161819118976,0.512246927405401,0.5062041807574268,0.5672740848541078,0.5040468244397676,0.3556520262899451,0.35565202193953205,0.17485934,0.2084006,-0.18959215,-0.008754966,0.009550975
2813,0,0.12961426,0.37162184416917005,0.2264173018919112,0,0,0,0.8933355046958162,0.964795467656963,0.09313054422685652,0.05802032107496388,0.24708849641411718,0.13065687552425712,0.16618699992756825,0.16618699399395512,-1.0782772,-0.38306448,-0.25650296,-0.00044711703,-0.20430318
2814,0,0.3096717,0.4656758691601964,0.3720733736250008,0,0,0,0.6865558452185654,0.7207612049398004,0.3387387032897231,0.291431026974283,0.42282628086669294,0.3287828180705434,0.44333275926122123,0.44333274928230704,-0.35994524,-0.13646893,-0.24249439,0.02257885,-0.10354555
2815,1,0.8559606,0.6113779625537353,0.7581275733805639,1,1,1,0.220758961270548,0.137562512826252,0.8143193687901341,0.8465868780758563,0.85593746733913,0.853397536315625,0.7511319248934765,0.7511319276950826,1.1780574,-0.06860998,0.74593234,-0.010114167,-0.08134848
2816,0,0.34449118,0.44305942374474244,0.3839184916734951,0,0,0,0.6990500946843925,0.712001042137095,0.3276978244737485,0.31523582039881826,0.4289150871345828,0.34040761150742804,0.3302745298149764,0.33027453480969504,-0.38921186,-0.16417831,-0.2301071,-0.02075798,0.14269161
2817,0,0.40125978,0.4224116368502781,0.40972052567841233,0,0,0,0.6901027273614568,0.5713664927132864,0.3449487405965055,0.4046029033862767,0.4854060783870056,0.44051222326622397,0.24699407812026597,0.24699407414591293,0.053893916,0.1403067,-0.16219366,-0.010985072,-0.4394613
2818,0,0.8653347,0.6184783032534641,0.7665921827553956,1,1,1,0.11792902127141663,0.14689802192704374,0.9010161015445933,0.8468587426765782,0.9241526158727402,0.8659105730382156,0.7580483952666821,0.7580483855942534,1.0822508,0.0012896508,0.6795622,0.02159807,0.057401523
2819,0,0.33055517,0.42918224700744223,0.37000601318858173,0,0,0,0.7052262924752877,0.706515115662481,0.3264289804887339,0.3131376821030598,0.4433578693354081,0.35261088541773283,0.27368446390959084,0.27368445879754544,-0.34383193,-0.06478109,-0.22282603,-0.0047302507,-0.087726414
2820,1,0.14344405,0.34727659654573456,0.2249770709155236,0,0,0,0.8925207302683071,0.9291143717414025,0.09334387855489323,0.08383742883057832,0.1555132787734528,0.10446730592160781,0.10675787067446908,0.10675786652539085,-0.9639764,-0.38732484,-0.32021147,-0.010446943,-0.123236075
2821,0,0.5696885,0.5176091319430456,0.5488567700429196,1,1,1,0.48658366046710827,0.49488987243843674,0.5658549361255086,0.5088276796569204,0.5758438082956407,0.49804380431940964,0.5693059675593951,0.5693059577336103,0.22159217,0.013246468,-0.199406,0.021990016,0.20493728
2822,0,0.41236323,0.4430952813918841,0.4246560542462449,0,0,0,0.6144109170162508,0.6692524191676897,0.4219199856389685,0.37808126376556783,0.4988856231159339,0.3929704226571253,0.2768206138795416,0.27682062067504043,-0.3352926,0.2133725,-0.20694634,-0.014085706,-0.029472822
